distance,rounds,p,decoder,alpha,shots,errors,ler,ler_std,decode_seconds,us_per_shot,is_best,best_at_endpoint
9,9,0.007,cm,0.1,1000000,25785,0.025785,0.0001584933240707633,128.6133,128.6133,0,1
9,9,0.007,cm,0.2,1000000,21699,0.021699,0.00014569884487874296,131.2514,131.2514,0,1
9,9,0.007,cm,0.3,1000000,19868,0.019868,0.00013954663226319722,132.4618,132.4618,0,1
9,9,0.007,cm,0.4,1000000,18738,0.018738,0.00013559825720118972,132.7079,132.7079,0,1
9,9,0.007,cm,0.5,1000000,17958,0.017958,0.0001327987584128707,133.498,133.498,0,1
9,9,0.007,cm,0.6,1000000,17456,0.017456,0.000130962926295956,134.056,134.056,0,1
9,9,0.007,cm,0.7,1000000,17082,0.017082,0.00012957702449122683,134.59,134.59,0,1
9,9,0.007,cm,0.8,1000000,16866,0.016866,0.0001287693210512504,134.8655,134.8655,0,1
9,9,0.007,cm,0.9,1000000,16752,0.016752,0.00012834083721092053,135.1298,135.1298,1,1
9,9,0.007,cm,1.0,1000000,16766,0.016766,0.00012839354050730122,103.4951,103.4951,0,1
9,9,0.007,mwpm,,1000000,30589,0.030589,0.00017220137362692551,39.443,39.443,0,1
