distance,rounds,p,decoder,alpha,shots,errors,ler,ler_std,decode_seconds,us_per_shot,is_best,best_at_endpoint
11,11,0.007,cm,0.1,1000000,22360,0.02236,0.00014785137943218522,277.8034,277.8034,0,0
11,11,0.007,cm,0.2,1000000,17910,0.01791,0.00013262440160091203,280.2463,280.2463,0,0
11,11,0.007,cm,0.3,1000000,15935,0.015935,0.0001252241022127929,283.351,283.351,0,0
11,11,0.007,cm,0.4,1000000,14776,0.014776,0.0001206551690728582,282.3284,282.3284,0,0
11,11,0.007,cm,0.5,1000000,13985,0.013985,0.00011742836018185725,283.7891,283.7891,0,0
11,11,0.007,cm,0.6,1000000,13476,0.013476,0.00011530133314060163,284.7132,284.7132,0,0
11,11,0.007,cm,0.7,1000000,13196,0.013196,0.00011411338915307002,285.8913,285.8913,0,0
11,11,0.007,cm,0.8,1000000,13082,0.013082,0.0001136259709573476,286.9044,286.9044,0,0
11,11,0.007,cm,0.9,1000000,12971,0.012971,0.00011314925169438815,286.6196,286.6196,0,0
11,11,0.007,cm,1.0,1000000,12933,0.012933,0.00011298556328575788,219.7736,219.7736,1,0
11,11,0.007,mwpm,,1000000,27815,0.027815,0.00016444246949921421,81.3545,81.3545,0,0
