distance,rounds,p,decoder,alpha,shots,errors,ler,ler_std,decode_seconds,us_per_shot,is_best,best_at_endpoint
3,3,0.007,cm,0.05,1000000,31391,0.031391,0.00017437203078188887,1.545,1.545,0,1
3,3,0.007,cm,0.1,1000000,31028,0.031028,0.0001733933770822865,1.5456,1.5456,0,1
3,3,0.007,cm,0.2,1000000,30505,0.030505,0.00017197222152138408,1.5833,1.5833,0,1
3,3,0.007,cm,0.3,1000000,30009,0.030009,0.0001706120157521152,1.6069,1.6069,0,1
3,3,0.007,cm,0.4,1000000,29680,0.02968,0.00016970296874244716,1.6077,1.6077,0,1
3,3,0.007,cm,0.5,1000000,29548,0.029548,0.00016933669329474932,1.6381,1.6381,0,1
3,3,0.007,cm,0.6,1000000,29386,0.029386,0.00016888594673329099,1.6545,1.6545,0,1
3,3,0.007,cm,0.7,1000000,29214,0.029214,0.0001684058853009597,1.6565,1.6565,0,1
3,3,0.007,cm,0.8,1000000,29158,0.029158,0.00016824925270562125,1.6606,1.6606,0,1
3,3,0.007,cm,0.9,1000000,29102,0.029102,0.00016809245549994205,1.6654,1.6654,1,1
3,3,0.007,cm,1.0,1000000,29144,0.029144,0.0001682100688543941,1.2828,1.2828,0,1
3,3,0.007,mwpm,,1000000,31444,0.031444,0.00017451439729718575,0.4497,0.4497,0,1
