distance,rounds,p,decoder,alpha,shots,errors,ler,ler_std,decode_seconds,us_per_shot,is_best,best_at_endpoint
7,7,0.01,cm,0.1,1000000,95986,0.095986,0.0002945720417894407,51.8225,51.8225,0,1
7,7,0.01,cm,0.2,1000000,89665,0.089665,0.00028570122116469856,54.0641,54.0641,0,1
7,7,0.01,cm,0.3,1000000,85524,0.085524,0.0002796598745333338,55.149,55.149,0,1
7,7,0.01,cm,0.4,1000000,83054,0.083054,0.00027596382568010616,55.8934,55.8934,0,1
7,7,0.01,cm,0.5,1000000,81438,0.081438,0.0002735065852150547,56.4796,56.4796,0,1
7,7,0.01,cm,0.6,1000000,80555,0.080555,0.00027215049508498053,56.9927,56.9927,0,1
7,7,0.01,cm,0.7,1000000,79695,0.079695,0.00027082043308251317,57.4988,57.4988,0,1
7,7,0.01,cm,0.8,1000000,79324,0.079324,0.00027024378443176085,57.8073,57.8073,0,1
7,7,0.01,cm,0.9,1000000,79170,0.07917,0.0002700039094161416,60.0549,60.0549,1,1
7,7,0.01,cm,1.0,1000000,79386,0.079386,0.00027034027262692477,48.269,48.269,0,1
7,7,0.01,mwpm,,1000000,100773,0.100773,0.0003010279097874481,19.0622,19.0622,0,1
