distance,rounds,p,decoder,alpha,shots,errors,ler,ler_std,decode_seconds,us_per_shot,is_best,best_at_endpoint
3,3,0.004,cm,0.1,1000000,10919,0.010919,0.00010392196802890138,0.5938,0.5938,0,1
3,3,0.004,cm,0.2,1000000,10673,0.010673,0.00010275741856917192,0.6067,0.6067,0,1
3,3,0.004,cm,0.3,1000000,10478,0.010478,0.0001018244151272179,0.6156,0.6156,0,1
3,3,0.004,cm,0.4,1000000,10389,0.010389,0.0001013956048307815,0.6206,0.6206,0,1
3,3,0.004,cm,0.5,1000000,10244,0.010244,0.00010069290175578416,0.6233,0.6233,0,1
3,3,0.004,cm,0.6,1000000,10207,0.010207,0.00010051277108407668,0.6278,0.6278,0,1
3,3,0.004,cm,0.7,1000000,10171,0.010171,0.00010033718532528207,0.6307,0.6307,0,1
3,3,0.004,cm,0.8,1000000,10157,0.010157,0.00010026881544627921,0.6331,0.6331,0,1
3,3,0.004,cm,0.9,1000000,10141,0.010141,0.00010019061891714215,0.6346,0.6346,1,1
3,3,0.004,cm,1.0,1000000,10176,0.010176,0.00010036159137837541,0.4806,0.4806,0,1
3,3,0.004,mwpm,,1000000,11313,0.011313,0.00010575923614985124,0.1659,0.1659,0,1
