dem,s,p_med,n_shots,mwpm_err,cm_err_a0.1,cm_err_a0.2,cm_err_a0.3,cm_err_a0.4,cm_err_a0.5,cm_err_a0.6,cm_err_a0.7,cm_err_a0.8,cm_err_a0.9,cm_err_a1.0,mwpm_ler_ratio,cm_ler_ratio_a0.1,cm_ler_ratio_a0.2,cm_ler_ratio_a0.3,cm_ler_ratio_a0.4,cm_ler_ratio_a0.5,cm_ler_ratio_a0.6,cm_ler_ratio_a0.7,cm_ler_ratio_a0.8,cm_ler_ratio_a0.9,cm_ler_ratio_a1.0
analytical,0.6,0.0005950942428502785,8000000,263326,241267,217803,206096,199948,196475,194626,194018,194147,194984,196528,1.0,0.9162293127150376,0.8271230338060047,0.7826648337042298,0.7593173480780477,0.7461283731952029,0.7391066586664439,0.7367977336077713,0.7372876206679173,0.7404661901977017,0.7463296446230148
