dem,s,p_med,n_shots,mwpm_err,cm_err_a0.1,cm_err_a0.2,cm_err_a0.3,cm_err_a0.4,cm_err_a0.5,cm_err_a0.6,cm_err_a0.7,cm_err_a0.8,cm_err_a0.9,cm_err_a1.0,mwpm_ler_ratio,cm_ler_ratio_a0.1,cm_ler_ratio_a0.2,cm_ler_ratio_a0.3,cm_ler_ratio_a0.4,cm_ler_ratio_a0.5,cm_ler_ratio_a0.6,cm_ler_ratio_a0.7,cm_ler_ratio_a0.8,cm_ler_ratio_a0.9,cm_ler_ratio_a1.0
analytical,0.05,4.9591186904189886e-05,40000000,1014,589,563,583,601,631,667,690,733,763,784,1.0,0.5808678500986193,0.5552268244575936,0.5749506903353058,0.5927021696252466,0.6222879684418146,0.6577909270216963,0.6804733727810651,0.722879684418146,0.752465483234714,0.7731755424063116
