dem,s,p_med,n_shots,mwpm_err,cm_err_a0.1,cm_err_a0.2,cm_err_a0.3,cm_err_a0.4,cm_err_a0.5,cm_err_a0.6,cm_err_a0.7,cm_err_a0.8,cm_err_a0.9,cm_err_a1.0,mwpm_ler_ratio,cm_ler_ratio_a0.1,cm_ler_ratio_a0.2,cm_ler_ratio_a0.3,cm_ler_ratio_a0.4,cm_ler_ratio_a0.5,cm_ler_ratio_a0.6,cm_ler_ratio_a0.7,cm_ler_ratio_a0.8,cm_ler_ratio_a0.9,cm_ler_ratio_a1.0
proj,0.4,0.0005517345426228414,8000000,87575,73673,65397,61717,59527,58170,57531,57218,57333,57435,57732,1.0,0.8412560662289467,0.7467542106765629,0.7047330859263489,0.6797259491864116,0.6642306594347702,0.6569340565229803,0.6533599771624322,0.6546731373108764,0.6558378532686269,0.6592292320867827
