dem,s,p_med,n_shots,mwpm_err,cm_err_a0.1,cm_err_a0.2,cm_err_a0.3,cm_err_a0.4,cm_err_a0.5,cm_err_a0.6,cm_err_a0.7,cm_err_a0.8,cm_err_a0.9,cm_err_a1.0,mwpm_ler_ratio,cm_ler_ratio_a0.1,cm_ler_ratio_a0.2,cm_ler_ratio_a0.3,cm_ler_ratio_a0.4,cm_ler_ratio_a0.5,cm_ler_ratio_a0.6,cm_ler_ratio_a0.7,cm_ler_ratio_a0.8,cm_ler_ratio_a0.9,cm_ler_ratio_a1.0
analytical,0.25,0.0002479559345209494,8000000,23944,18453,16274,15487,15070,14926,14826,14882,14973,15121,15323,1.0,0.7706732375542934,0.6796692281991313,0.6468008686936184,0.6293852322084865,0.6233711994654193,0.6191947878382893,0.6215335783494821,0.6253341129301704,0.6315152021383228,0.6399515536251253
