dem,s,p_med,n_shots,mwpm_err,cm_err_a0.1,cm_err_a0.2,cm_err_a0.3,cm_err_a0.4,cm_err_a0.5,cm_err_a0.6,cm_err_a0.7,cm_err_a0.8,cm_err_a0.9,cm_err_a1.0,mwpm_ler_ratio,cm_ler_ratio_a0.1,cm_ler_ratio_a0.2,cm_ler_ratio_a0.3,cm_ler_ratio_a0.4,cm_ler_ratio_a0.5,cm_ler_ratio_a0.6,cm_ler_ratio_a0.7,cm_ler_ratio_a0.8,cm_ler_ratio_a0.9,cm_ler_ratio_a1.0
pij,0.6,0.0014522506174326003,8000000,363939,330274,291034,270707,259467,252328,248175,246741,246712,247969,250186,1.0,0.9074982345942589,0.7996779680111228,0.7438252014760716,0.7129409049318705,0.6933249802851577,0.6819137273004542,0.6779735065491744,0.6778938228659198,0.6813476983780249,0.6874393785771792
