dem,s,p_med,n_shots,mwpm_err,cm_err_a0.1,cm_err_a0.2,cm_err_a0.3,cm_err_a0.4,cm_err_a0.5,cm_err_a0.6,cm_err_a0.7,cm_err_a0.8,cm_err_a0.9,cm_err_a1.0,mwpm_ler_ratio,cm_ler_ratio_a0.1,cm_ler_ratio_a0.2,cm_ler_ratio_a0.3,cm_ler_ratio_a0.4,cm_ler_ratio_a0.5,cm_ler_ratio_a0.6,cm_ler_ratio_a0.7,cm_ler_ratio_a0.8,cm_ler_ratio_a0.9,cm_ler_ratio_a1.0
analytical,1.0,0.0009918237380837976,8000000,895183,870689,828185,794172,773899,762552,756097,752888,752546,754228,757278,1.0,0.972637996923534,0.9251572024937917,0.8871616194677513,0.8645148533875197,0.851839232871938,0.8446284167594782,0.841043674868714,0.8406616300801065,0.8425405755024392,0.8459477000792017
