dem,s,p_med,n_shots,mwpm_err,cm_err_a0.1,cm_err_a0.2,cm_err_a0.3,cm_err_a0.4,cm_err_a0.5,cm_err_a0.6,cm_err_a0.7,cm_err_a0.8,cm_err_a0.9,cm_err_a1.0,mwpm_ler_ratio,cm_ler_ratio_a0.1,cm_ler_ratio_a0.2,cm_ler_ratio_a0.3,cm_ler_ratio_a0.4,cm_ler_ratio_a0.5,cm_ler_ratio_a0.6,cm_ler_ratio_a0.7,cm_ler_ratio_a0.8,cm_ler_ratio_a0.9,cm_ler_ratio_a1.0
proj,0.05,6.896681782785518e-05,40000000,1069,626,567,542,545,550,557,561,578,605,620,1.0,0.5855940130963517,0.5304022450888681,0.5070159027128157,0.509822263797942,0.5144995322731525,0.5210477081384471,0.5247895229186156,0.5406922357343311,0.5659494855004678,0.5799812909260992
