dem,s,p_med,n_shots,mwpm_err,cm_err_a0.1,cm_err_a0.2,cm_err_a0.3,cm_err_a0.4,cm_err_a0.5,cm_err_a0.6,cm_err_a0.7,cm_err_a0.8,cm_err_a0.9,cm_err_a1.0,mwpm_ler_ratio,cm_ler_ratio_a0.1,cm_ler_ratio_a0.2,cm_ler_ratio_a0.3,cm_ler_ratio_a0.4,cm_ler_ratio_a0.5,cm_ler_ratio_a0.6,cm_ler_ratio_a0.7,cm_ler_ratio_a0.8,cm_ler_ratio_a0.9,cm_ler_ratio_a1.0
proj,0.6,0.0008276018139342622,8000000,260365,237635,214012,202701,196297,192479,190066,188850,188538,188788,189640,1.0,0.912699479576748,0.8219691586810823,0.7785262996178441,0.7539300597238492,0.7392660303804275,0.7299982716570967,0.7253279050563631,0.7241295873101223,0.7250897778119179,0.7283621070420372
