dem,s,p_med,n_shots,mwpm_err,cm_err_a0.1,cm_err_a0.2,cm_err_a0.3,cm_err_a0.4,cm_err_a0.5,cm_err_a0.6,cm_err_a0.7,cm_err_a0.8,cm_err_a0.9,cm_err_a1.0,mwpm_ler_ratio,cm_ler_ratio_a0.1,cm_ler_ratio_a0.2,cm_ler_ratio_a0.3,cm_ler_ratio_a0.4,cm_ler_ratio_a0.5,cm_ler_ratio_a0.6,cm_ler_ratio_a0.7,cm_ler_ratio_a0.8,cm_ler_ratio_a0.9,cm_ler_ratio_a1.0
proj,0.07,9.655354495899726e-05,16000000,1121,689,615,587,586,586,610,623,633,649,656,1.0,0.6146297948260482,0.5486173059768065,0.5236396074933095,0.5227475468331847,0.5227475468331847,0.544157002676182,0.5557537912578056,0.5646743978590544,0.5789473684210527,0.5851917930419268
