step,node_id,base_weight,is_selected,action_taken,correlated_action_taken,num_selected_neighbors,weights_of_selected_neighbors,corrs_with_selected_neighbors,max_corr_to_selected_neighbor,weight_of_highest_corr_neighbor,logical_outcome,corr_logical_outcome
7545,8,4.8615465,0.0,-0.60912836,-0.87100667,1,[np.float32(5.877573)],[np.float32(0.00026673783)],0.00026673783,5.184434,fixed,fixed
7545,12,4.411208,0.0,-0.55015236,-1.4704014,3,"[np.float32(6.842684), np.float32(5.877573), np.float32(6.7248263)]","[np.float32(0.0001333867), np.float32(0.00026673783), np.float32(0.00060000445)]",0.00060000445,6.214031,fixed,fixed
7545,18,4.8111362,0.0,-0.6028494,-1.2378639,1,[np.float32(6.842684)],[np.float32(0.00026673783)],0.00026673783,4.411208,fixed,fixed
7545,21,6.088874,0.0,-0.73989886,-1.3813437,1,[np.float32(6.842684)],[np.float32(0.0001333867)],0.0001333867,6.7248263,fixed,fixed
7545,25,5.2083592,0.0,-0.6504584,-0.95436126,1,[np.float32(5.0934668)],[np.float32(0.00053333334)],0.00053333334,4.5525913,fixed,fixed
7545,27,4.8111362,0.0,-0.6028744,-0.5753982,1,[np.float32(5.0934668)],[np.float32(0.00026673783)],0.00026673783,5.901499,fixed,fixed
7545,28,6.842684,0.0,-0.80021185,-1.3574401,1,[np.float32(6.088874)],[np.float32(0.0001333867)],0.0001333867,4.8111362,fixed,fixed
7545,30,4.5525913,0.0,-0.5693736,-0.88719004,1,[np.float32(5.0934668)],[np.float32(0.00079978665)],0.00079978665,6.214031,fixed,fixed
7545,32,5.977319,0.0,-0.72972834,-1.0689851,1,[np.float32(6.088874)],[np.float32(0.0001333867)],0.0001333867,4.8111362,fixed,fixed
7545,36,5.0301485,0.0,-0.62965876,-0.4632958,1,[np.float32(4.5525913)],[np.float32(0.00026673783)],0.00026673783,5.1152887,fixed,fixed
7545,40,4.8111362,0.0,-0.60287434,-0.63011235,1,[np.float32(4.5525913)],[np.float32(0.00053333334)],0.00053333334,4.8111362,fixed,fixed
7545,47,5.901499,0.0,-0.7226517,-0.9935665,1,[np.float32(4.5525913)],[np.float32(0.00053333334)],0.00053333334,4.5525913,fixed,fixed
7545,50,6.842684,0.0,-0.8001922,-1.0674742,1,[np.float32(4.5525913)],[np.float32(0.00026673783)],0.00026673783,4.5525913,fixed,fixed
7545,52,7.5358305,0.0,-0.84429747,-1.0631732,1,[np.float32(4.5525913)],[np.float32(0.0001333867)],0.0001333867,4.8111362,fixed,fixed
7545,53,5.786329,0.0,-0.7115546,-0.7153559,1,[np.float32(4.5525913)],[np.float32(0.00026673783)],0.00026673783,4.5525913,fixed,fixed
7545,54,7.5358305,0.0,-0.84429747,-1.0631732,1,[np.float32(4.5525913)],[np.float32(0.0001333867)],0.0001333867,4.8111362,fixed,fixed
7545,55,5.2083592,0.0,-0.6504584,-0.7078059,1,[np.float32(5.0934668)],[np.float32(0.00026673783)],0.00026673783,4.951692,fixed,fixed
7545,60,4.951692,0.0,-0.62022114,-0.8688056,1,[np.float32(5.0934668)],[np.float32(0.00053333334)],0.00053333334,5.2083592,fixed,fixed
7545,63,8.228977,0.0,-0.87935066,-1.294222,1,[np.float32(4.5525913)],[np.float32(0.0001333867)],0.0001333867,4.5525913,fixed,fixed
7545,64,6.088501,0.0,-0.7398381,-0.58072996,1,[np.float32(4.5525913)],[np.float32(0.0001333867)],0.0001333867,4.5525913,fixed,fixed
7545,65,7.5358305,0.0,-0.84431773,-1.2985231,1,[np.float32(4.5525913)],[np.float32(0.00026673783)],0.00026673783,4.5525913,fixed,fixed
7545,66,5.901499,0.0,-0.72259533,-0.9935665,1,[np.float32(4.5525913)],[np.float32(0.00053333334)],0.00053333334,4.5525913,fixed,fixed
7545,72,5.184434,0.0,-0.6477533,-1.2467588,1,[np.float32(5.877573)],[np.float32(0.00053333334)],0.00053333334,4.8615465,fixed,fixed
7545,75,5.0934668,0.0,-0.6372993,-0.7242225,1,[np.float32(4.5525913)],[np.float32(0.00053333334)],0.00053333334,6.5241694,fixed,fixed
7545,80,5.977319,0.0,-0.72972053,-0.9947844,1,[np.float32(5.877573)],[np.float32(0.0001333867)],0.0001333867,4.411208,fixed,fixed
7545,82,7.5358305,0.0,-0.8443014,-1.5142883,1,[np.float32(5.877573)],[np.float32(0.0001333867)],0.0001333867,4.411208,fixed,fixed
7545,83,5.877573,0.0,-0.7202803,-0.5104206,1,[np.float32(4.5525913)],[np.float32(0.0001333867)],0.0001333867,6.9761195,fixed,fixed
7545,86,5.184434,0.0,-0.6478233,-1.4616389,1,[np.float32(5.877573)],[np.float32(0.0008664222)],0.0008664222,5.877573,fixed,fixed
7545,99,6.214031,0.0,-0.7507741,-1.2106506,1,[np.float32(4.5525913)],[np.float32(0.0007332311)],0.0007332311,4.5525913,fixed,fixed
7545,102,5.0934668,0.0,-0.6372966,-0.48440185,1,[np.float32(4.5525913)],[np.float32(0.00026673783)],0.00026673783,6.214031,fixed,fixed
7545,105,6.088874,0.0,-0.739758,-1.2291789,1,[np.float32(4.5525913)],[np.float32(0.0008664222)],0.0008664222,4.5525913,fixed,fixed
7545,107,5.284512,0.0,-0.65909183,-0.78790426,1,[np.float32(4.5525913)],[np.float32(0.00053333334)],0.00053333334,6.088874,fixed,fixed
7545,113,5.877573,0.0,-0.7202936,-0.79443073,1,[np.float32(6.088874)],[np.float32(6.66978e-05)],6.66978e-05,4.411208,fixed,fixed
7545,116,6.214031,0.0,-0.7508295,-1.0736886,1,[np.float32(5.877573)],[np.float32(0.0001333867)],0.0001333867,5.0934668,fixed,fixed
7545,124,7.5358305,0.0,-0.84434605,-1.3471832,1,[np.float32(6.088874)],[np.float32(6.66978e-05)],6.66978e-05,6.842684,fixed,fixed
7545,125,5.877573,0.0,-0.7202775,-0.5104206,1,[np.float32(4.5525913)],[np.float32(0.0001333867)],0.0001333867,6.9761195,fixed,fixed
7545,140,6.7248263,0.0,-0.79169345,-1.9018301,1,[np.float32(6.088874)],[np.float32(0.00060000445)],0.00060000445,6.088874,fixed,fixed
7545,142,5.786329,0.0,-0.71158856,-1.1510593,1,[np.float32(6.088874)],[np.float32(0.0002000667)],0.0002000667,5.0934668,fixed,fixed
7545,144,5.877573,0.0,-0.72027874,-0.79443073,1,[np.float32(6.088874)],[np.float32(6.66978e-05)],6.66978e-05,6.9761195,fixed,fixed
7545,145,7.5358305,0.0,-0.84435487,-1.3471832,1,[np.float32(6.088874)],[np.float32(6.66978e-05)],6.66978e-05,5.4253707,fixed,fixed
7545,146,6.842684,0.0,-0.8002431,-1.5031776,1,[np.float32(6.088874)],[np.float32(0.0002000667)],0.0002000667,6.088874,fixed,fixed
7545,151,6.357125,0.0,-0.7629659,-1.3805634,1,[np.float32(5.0934668)],[np.float32(0.00060000445)],0.00060000445,5.0934668,fixed,fixed
