step,node_id,base_weight,is_selected,action_taken,correlated_action_taken,num_selected_neighbors,weights_of_selected_neighbors,corrs_with_selected_neighbors,max_corr_to_selected_neighbor,weight_of_highest_corr_neighbor,logical_outcome,corr_logical_outcome
7545,75,5.0934668,0.0,-0.6644628,-0.7242225,1,[np.float32(4.5525913)],[np.float32(0.0593831)],0.0593831,6.5241694,fixed,fixed
7545,80,5.977319,0.0,-0.6532489,-0.9947844,1,[np.float32(5.877573)],[np.float32(0.04764821)],0.04764821,6.088874,fixed,fixed
7545,82,7.5358305,0.0,-0.7451348,-1.5142883,1,[np.float32(5.877573)],[np.float32(0.10823412)],0.10823412,5.877573,fixed,fixed
7545,83,5.877573,0.0,-0.6516217,-0.5104206,1,[np.float32(4.5525913)],[np.float32(0.019440975)],0.019440975,6.9761195,fixed,fixed
7545,86,5.184434,0.0,-0.71449614,-1.4616389,1,[np.float32(5.877573)],[np.float32(0.2165618)],0.2165618,6.7248263,fixed,fixed
7545,99,6.214031,0.0,-0.72328293,-1.2106506,1,[np.float32(4.5525913)],[np.float32(0.1570683)],0.1570683,4.5525913,fixed,fixed
7545,102,5.0934668,0.0,-0.6425268,-0.48440185,1,[np.float32(4.5525913)],[np.float32(0.025679354)],0.025679354,6.7248263,fixed,fixed
7545,105,6.088874,0.0,-0.72446626,-1.2291789,1,[np.float32(4.5525913)],[np.float32(0.17459728)],0.17459728,4.5525913,fixed,fixed
7545,107,5.284512,0.0,-0.6563499,-0.78790426,1,[np.float32(4.5525913)],[np.float32(0.0667954)],0.0667954,6.088874,fixed,fixed
7545,113,5.877573,0.0,-0.68087626,-0.79443073,1,[np.float32(6.088874)],[np.float32(0.02407378)],0.02407378,6.9761195,fixed,fixed
7545,116,6.214031,0.0,-0.6835953,-1.0736886,1,[np.float32(5.877573)],[np.float32(0.054237153)],0.054237153,5.0934668,fixed,fixed
7545,124,7.5358305,0.0,-0.75101787,-1.3471832,1,[np.float32(6.088874)],[np.float32(0.059698556)],0.059698556,8.228977,fixed,fixed
7545,125,5.877573,0.0,-0.6511247,-0.5104206,1,[np.float32(4.5525913)],[np.float32(0.019440975)],0.019440975,6.9761195,fixed,fixed
7545,140,6.7248263,0.0,-0.8436623,-1.9018301,1,[np.float32(6.088874)],[np.float32(0.36320382)],0.36320382,6.088874,fixed,fixed
7545,142,5.786329,0.0,-0.6873408,-1.1510593,1,[np.float32(6.088874)],[np.float32(0.07359712)],0.07359712,6.088874,fixed,fixed
7545,144,5.877573,0.0,-0.65243566,-0.79443073,1,[np.float32(6.088874)],[np.float32(0.02407378)],0.02407378,6.9761195,fixed,fixed
7545,145,7.5358305,0.0,-0.73824316,-1.3471832,1,[np.float32(6.088874)],[np.float32(0.059698556)],0.059698556,7.5358305,fixed,fixed
7545,146,6.842684,0.0,-0.74566543,-1.5031776,1,[np.float32(6.088874)],[np.float32(0.12746923)],0.12746923,7.5358305,fixed,fixed
7545,151,6.357125,0.0,-0.6705086,-1.3805634,1,[np.float32(5.0934668)],[np.float32(0.18210293)],0.18210293,5.0934668,fixed,fixed
7545,153,7.5358305,0.0,-0.7113972,-1.2450897,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,7.5358305,fixed,fixed
7545,171,6.9761195,0.0,-0.6960244,-1.4951938,1,[np.float32(5.0934668)],[np.float32(0.19394967)],0.19394967,5.0934668,fixed,fixed
7545,175,5.5545464,0.0,-0.64952856,-0.58466166,1,[np.float32(5.0934668)],[np.float32(0.022772891)],0.022772891,8.228977,fixed,fixed
7545,176,6.088874,0.0,-0.6719625,-1.0013107,1,[np.float32(5.0934668)],[np.float32(0.06837011)],0.06837011,5.284512,fixed,fixed
7545,177,5.877573,0.0,-0.6717072,-0.6923372,1,[np.float32(5.0934668)],[np.float32(0.028311158)],0.028311158,6.7248263,fixed,fixed
7545,180,5.0934668,0.0,-0.6548371,-0.9160638,1,[np.float32(5.0934668)],[np.float32(0.08184193)],0.08184193,6.7248263,fixed,fixed
7545,187,5.4253707,0.0,-0.653599,-1.0266985,1,[np.float32(5.0934668)],[np.float32(0.098482996)],0.098482996,5.0934668,fixed,fixed
7545,188,7.1303654,0.0,-0.72378093,-1.3484745,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,fixed,fixed
7545,201,5.877573,0.0,-0.68260926,-1.2096821,1,[np.float32(5.877573)],[np.float32(0.092942566)],0.092942566,5.184434,fixed,fixed
7545,256,5.284512,0.0,-0.6602407,-0.7331901,1,[np.float32(5.0934668)],[np.float32(0.04278246)],0.04278246,6.088874,fixed,fixed
7991,36,5.0301485,0.0,-0.6025215,-0.8949577,1,[np.float32(5.0934668)],[np.float32(0.078936815)],0.078936815,5.1152887,fixed,fixed
7991,38,5.1152887,0.0,-0.60793376,-0.92333776,1,[np.float32(5.0934668)],[np.float32(0.08286201)],0.08286201,5.0301485,fixed,fixed
7991,43,6.088874,0.0,-0.6618788,-2.0296233,1,[np.float32(6.7248263)],[np.float32(0.36320382)],0.36320382,6.7248263,fixed,fixed
7991,48,4.5525913,0.0,-0.58110696,-0.73577195,1,[np.float32(5.0934668)],[np.float32(0.0593831)],0.0593831,6.088874,fixed,fixed
7991,51,6.088874,0.0,-0.66199905,-0.76277083,1,[np.float32(5.0934668)],[np.float32(0.03232453)],0.03232453,6.7248263,fixed,fixed
7991,57,4.45615,0.0,-0.5728037,-0.5226411,1,[np.float32(5.977319)],[np.float32(0.01951078)],0.01951078,6.7248263,fixed,fixed
7991,58,6.842684,0.0,-0.68453777,-1.3574401,1,[np.float32(6.088874)],[np.float32(0.08446663)],0.08446663,6.088874,fixed,fixed
7991,59,6.088874,1.0,-0.96215963,-1.0668824,1,[np.float32(5.977319)],[np.float32(0.05349227)],0.05349227,6.7248263,fixed,fixed
7991,62,5.977319,1.0,-0.9642911,-1.0689851,1,[np.float32(6.088874)],[np.float32(0.05349227)],0.05349227,6.088874,fixed,fixed
7991,66,5.901499,0.0,-0.6442024,-0.93885237,1,[np.float32(5.0934668)],[np.float32(0.061586138)],0.061586138,6.088874,fixed,fixed
7991,74,6.5241694,0.0,-0.67319757,-1.5112611,1,[np.float32(5.0934668)],[np.float32(0.24319017)],0.24319017,5.0934668,fixed,fixed
7991,76,6.9761195,0.0,-0.75069875,-1.4951938,1,[np.float32(5.0934668)],[np.float32(0.19394967)],0.19394967,5.0934668,fixed,fixed
7991,77,5.5545464,0.0,-0.64955366,-0.8232016,1,[np.float32(5.0934668)],[np.float32(0.050411604)],0.050411604,5.0934668,fixed,fixed
7991,83,5.877573,0.0,-0.6434211,-1.9591898,1,[np.float32(6.9761195)],[np.float32(0.28801104)],0.28801104,6.9761195,fixed,fixed
7991,86,5.184434,0.0,-0.6344938,-0.6998308,1,[np.float32(5.0934668)],[np.float32(0.04016033)],0.04016033,6.7248263,fixed,fixed
7991,89,7.5358305,0.0,-0.749924,-1.4836296,1,[np.float32(5.0934668)],[np.float32(0.14657553)],0.14657553,5.0934668,fixed,fixed
7991,90,5.4253707,0.0,-0.6432456,-0.5416031,1,[np.float32(5.0934668)],[np.float32(0.020732379)],0.020732379,8.228977,fixed,fixed
7991,96,7.5358305,0.0,-0.7338156,-1.2450897,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,7.5358305,fixed,fixed
7991,97,6.214031,0.0,-0.69776505,-1.1858479,1,[np.float32(5.0934668)],[np.float32(0.111585006)],0.111585006,5.0934668,fixed,fixed
7991,102,5.0934668,0.0,-0.66111046,-0.9160638,1,[np.float32(5.0934668)],[np.float32(0.08184193)],0.08184193,6.7248263,fixed,fixed
7991,103,7.1303654,0.0,-0.72700065,-1.3484745,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,fixed,fixed
7991,125,5.877573,0.0,-0.65346205,-0.79443073,1,[np.float32(6.088874)],[np.float32(0.02407378)],0.02407378,6.9761195,fixed,fixed
7991,138,7.5358305,0.0,-0.7510859,-1.3471832,1,[np.float32(6.088874)],[np.float32(0.059698556)],0.059698556,8.228977,fixed,fixed
7991,154,6.7248263,0.0,-0.8436623,-1.9018301,1,[np.float32(6.088874)],[np.float32(0.36320382)],0.36320382,6.088874,fixed,fixed
7991,156,5.786329,0.0,-0.6936877,-1.1510593,1,[np.float32(6.088874)],[np.float32(0.07359712)],0.07359712,7.5358305,fixed,fixed
7991,158,6.214031,0.0,-0.6689662,-0.9065835,1,[np.float32(6.088874)],[np.float32(0.029311275)],0.029311275,4.45615,fixed,fixed
7991,159,7.5358305,0.0,-0.735627,-1.3471832,1,[np.float32(6.088874)],[np.float32(0.059698556)],0.059698556,7.5358305,fixed,fixed
7991,160,6.842684,0.0,-0.74566543,-1.5031776,1,[np.float32(6.088874)],[np.float32(0.12746923)],0.12746923,7.5358305,fixed,fixed
50685,48,4.5525913,0.0,-0.58110696,-0.48921657,1,[np.float32(5.0934668)],[np.float32(0.025679354)],0.025679354,6.088874,fixed,fixed
50685,51,6.088874,0.0,-0.66199905,-0.76277083,1,[np.float32(5.0934668)],[np.float32(0.03232453)],0.03232453,6.7248263,fixed,fixed
50685,57,4.45615,0.0,-0.58518314,-0.49699602,1,[np.float32(5.2083592)],[np.float32(0.026079133)],0.026079133,6.7248263,fixed,fixed
50685,59,6.088874,0.0,-0.66251457,-1.5412015,1,[np.float32(6.842684)],[np.float32(0.12746923)],0.12746923,6.7248263,fixed,fixed
50685,60,4.951692,0.0,-0.6702363,-1.0644442,1,[np.float32(5.2083592)],[np.float32(0.12398622)],0.12398622,5.2083592,fixed,fixed
50685,75,5.0934668,0.0,-0.64216584,-0.9160638,1,[np.float32(5.0934668)],[np.float32(0.08184193)],0.08184193,6.5241694,fixed,fixed
50685,96,7.5358305,0.0,-0.70585227,-1.2450897,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,7.5358305,fixed,fixed
50685,97,6.214031,0.0,-0.6554411,-1.4078817,1,[np.float32(5.0934668)],[np.float32(0.20743524)],0.20743524,5.0934668,fixed,fixed
50685,99,6.214031,0.0,-0.65466076,-1.422885,1,[np.float32(7.5358305)],[np.float32(0.06367433)],0.06367433,4.5525913,fixed,fixed
50685,100,8.228977,0.0,-0.73080987,-2.0945337,1,[np.float32(7.5358305)],[np.float32(0.17652911)],0.17652911,7.5358305,fixed,fixed
50685,101,6.842684,0.0,-0.68838215,-1.9148684,1,[np.float32(7.5358305)],[np.float32(0.17628156)],0.17628156,7.5358305,fixed,fixed
50685,103,7.1303654,0.0,-0.7290276,-1.3484745,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,fixed,fixed
50685,104,5.5545464,0.0,-0.651907,-0.58466166,1,[np.float32(5.0934668)],[np.float32(0.022772891)],0.022772891,8.228977,fixed,fixed
50685,105,6.088874,0.0,-0.6762289,-1.0013107,1,[np.float32(5.0934668)],[np.float32(0.06837011)],0.06837011,4.5525913,fixed,fixed
50685,107,5.284512,0.0,-0.64481467,-0.7331901,1,[np.float32(5.0934668)],[np.float32(0.04278246)],0.04278246,6.088874,fixed,fixed
50685,126,7.5358305,0.0,-0.7583594,-1.8634847,1,[np.float32(7.5358305)],[np.float32(0.12459149)],0.12459149,7.5358305,fixed,fixed
50685,127,6.842684,0.0,-0.68838215,-1.4268335,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,fixed,fixed
50685,129,5.877573,0.0,-0.6831922,-1.3107322,2,"[np.float32(7.5358305), np.float32(5.877573)]","[np.float32(0.053509373), np.float32(0.02113925)]",0.053509373,6.7248263,fixed,fixed
50685,135,5.877573,0.0,-0.6685378,-0.6923372,1,[np.float32(5.0934668)],[np.float32(0.028311158)],0.028311158,6.7248263,fixed,fixed
50685,145,7.5358305,0.0,-0.7112715,-1.2750087,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,7.5358305,fixed,fixed
50685,148,5.877573,0.0,-0.66234666,-0.7222562,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,fixed,fixed
50685,156,5.786329,0.0,-0.6887577,-1.0747151,1,[np.float32(5.877573)],[np.float32(0.06569621)],0.06569621,7.5358305,fixed,fixed
50685,157,7.5358305,0.0,-0.74355805,-1.2750087,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,6.842684,fixed,fixed
50685,161,5.877573,0.0,-0.67242247,-0.7222562,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,fixed,fixed
50685,162,5.5545464,0.0,-0.65358055,-0.9491878,1,[np.float32(6.842684)],[np.float32(0.030949712)],0.030949712,7.5358305,fixed,fixed
50685,163,7.5358305,0.0,-0.78431714,-1.8636626,1,[np.float32(6.842684)],[np.float32(0.17628156)],0.17628156,8.228977,fixed,fixed
50685,172,5.0934668,0.0,-0.68423045,-0.7094349,1,[np.float32(5.2083592)],[np.float32(0.0407778)],0.0407778,6.9761195,fixed,fixed
50685,179,5.184434,0.0,-0.6651472,-0.9883506,1,[np.float32(5.2083592)],[np.float32(0.09186398)],0.09186398,6.9761195,fixed,fixed
50685,182,5.877573,0.0,-0.67206526,-0.7222562,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,fixed,fixed
50685,184,5.4253707,0.0,-0.6473677,-0.9061293,1,[np.float32(6.842684)],[np.float32(0.028767666)],0.028767666,8.228977,fixed,fixed
50685,185,5.877573,0.0,-0.710828,-1.4707679,1,[np.float32(6.842684)],[np.float32(0.11442152)],0.11442152,6.7248263,fixed,fixed
50685,197,6.7248263,0.0,-0.7578611,-1.5031306,1,[np.float32(5.0934668)],[np.float32(0.21994561)],0.21994561,5.0934668,fixed,fixed
50685,198,5.5545464,0.0,-0.65103316,-0.8232016,1,[np.float32(5.0934668)],[np.float32(0.050411604)],0.050411604,5.0934668,fixed,fixed
50685,205,5.184434,0.0,-0.6350319,-0.6998308,1,[np.float32(5.0934668)],[np.float32(0.04016033)],0.04016033,6.7248263,fixed,fixed
50685,208,7.5358305,0.0,-0.75318354,-1.4836296,1,[np.float32(5.0934668)],[np.float32(0.14657553)],0.14657553,5.0934668,fixed,fixed
50685,209,5.4253707,0.0,-0.64389294,-0.5416031,1,[np.float32(5.0934668)],[np.float32(0.020732379)],0.020732379,8.228977,fixed,fixed
50685,215,7.5358305,0.0,-0.73557454,-1.2450897,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,7.5358305,fixed,fixed
50685,216,6.214031,0.0,-0.7007184,-1.1858479,1,[np.float32(5.0934668)],[np.float32(0.111585006)],0.111585006,5.0934668,fixed,fixed
50685,217,7.5358305,0.0,-0.7419552,-1.2750087,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,6.842684,fixed,fixed
50685,221,5.0934668,0.0,-0.662838,-0.9160638,1,[np.float32(5.0934668)],[np.float32(0.08184193)],0.08184193,6.7248263,fixed,fixed
50685,222,7.1303654,0.0,-0.7297356,-1.3484745,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,fixed,fixed
50685,239,6.7248263,0.0,-0.8179127,-1.809466,1,[np.float32(5.877573)],[np.float32(0.32661414)],0.32661414,5.877573,fixed,fixed
50685,241,5.786329,0.0,-0.6870133,-1.0747151,1,[np.float32(5.877573)],[np.float32(0.06569621)],0.06569621,7.5358305,fixed,fixed
50685,243,7.5358305,0.0,-0.73305625,-1.2750087,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,7.5358305,fixed,fixed
50685,244,6.842684,0.0,-0.7358243,-1.4268335,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,fixed,fixed
50685,323,6.842684,0.0,-0.6858661,-1.4268335,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,fixed,fixed
50685,327,7.5358305,0.0,-0.7062666,-1.2750087,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,7.5358305,fixed,fixed
50685,328,6.357125,0.0,-0.66165656,-0.8821068,1,[np.float32(5.877573)],[np.float32(0.02819126)],0.02819126,5.0934668,fixed,fixed
50685,337,7.5358305,0.0,-0.72145593,-1.2750087,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,8.228977,fixed,fixed
50685,350,4.45615,0.0,-0.59196234,-0.4877282,1,[np.float32(5.877573)],[np.float32(0.018026534)],0.018026534,6.7248263,fixed,fixed
50685,358,5.877573,1.0,-0.9508167,-1.9591898,1,[np.float32(6.9761195)],[np.float32(0.28801104)],0.28801104,6.9761195,fixed,fixed
50685,359,5.4253707,0.0,-0.6625437,-0.9543958,1,[np.float32(5.877573)],[np.float32(0.053859804)],0.053859804,7.5358305,fixed,fixed
50685,364,6.088874,0.0,-0.6778373,-0.7926898,1,[np.float32(5.877573)],[np.float32(0.02407378)],0.02407378,6.7248263,fixed,fixed
50685,420,4.951692,0.0,-0.6385518,-1.054232,1,[np.float32(5.877573)],[np.float32(0.08631818)],0.08631818,5.487917,fixed,fixed
50685,427,6.9761195,1.0,-0.97233987,-1.7898527,1,[np.float32(5.877573)],[np.float32(0.28801104)],0.28801104,5.877573,fixed,fixed
50685,428,4.8111362,0.0,-0.6305531,-1.0073801,1,[np.float32(5.877573)],[np.float32(0.07992371)],0.07992371,6.18106,fixed,fixed
50685,430,4.8111362,0.0,-0.60933733,-0.6060569,1,[np.float32(5.877573)],[np.float32(0.023465414)],0.023465414,6.18106,fixed,fixed
78782,43,6.088874,0.0,-0.6618788,-1.3811659,1,[np.float32(7.5358305)],[np.float32(0.059698556)],0.059698556,6.7248263,fixed,fixed
78782,50,6.842684,0.0,-0.68153644,-1.3574401,1,[np.float32(6.088874)],[np.float32(0.08446663)],0.08446663,6.088874,fixed,fixed
78782,53,5.786329,0.0,-0.6643063,-1.0053219,1,[np.float32(6.088874)],[np.float32(0.048188686)],0.048188686,6.088874,fixed,fixed
78782,75,5.0934668,0.0,-0.65475756,-0.7743678,1,[np.float32(6.088874)],[np.float32(0.03232453)],0.03232453,6.5241694,fixed,fixed
78782,93,7.5358305,0.0,-0.71131593,-1.2750087,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,7.5358305,fixed,fixed
78782,94,6.7248263,0.0,-0.8436623,-1.9018301,1,[np.float32(6.088874)],[np.float32(0.36320382)],0.36320382,6.088874,fixed,fixed
78782,95,5.977319,0.0,-0.680821,-1.0689851,1,[np.float32(6.088874)],[np.float32(0.05349227)],0.05349227,7.5358305,fixed,fixed
78782,99,6.214031,0.0,-0.6677092,-0.9065835,1,[np.float32(6.088874)],[np.float32(0.029311275)],0.029311275,4.5525913,fixed,fixed
78782,100,8.228977,0.0,-0.7693829,-1.5782322,1,[np.float32(6.088874)],[np.float32(0.08518146)],0.08518146,7.5358305,fixed,fixed
78782,101,6.842684,0.0,-0.74566543,-1.5031776,1,[np.float32(6.088874)],[np.float32(0.12746923)],0.12746923,7.5358305,fixed,fixed
78782,102,5.0934668,0.0,-0.6457089,-1.2363725,2,"[np.float32(6.088874), np.float32(6.214031)]","[np.float32(0.03232453), np.float32(0.111585006)]",0.111585006,6.7248263,fixed,fixed
78782,106,7.5358305,0.0,-0.7214324,-1.8634847,1,[np.float32(7.5358305)],[np.float32(0.12459149)],0.12459149,8.228977,fixed,fixed
78782,118,6.842684,0.0,-0.68392605,-1.4268335,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,fixed,fixed
78782,120,5.0934668,0.0,-0.6295801,-0.7001671,1,[np.float32(5.877573)],[np.float32(0.028311158)],0.028311158,6.7248263,fixed,fixed
78782,122,5.877573,0.0,-0.6582316,-0.7222562,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,fixed,fixed
78782,130,5.4253707,0.0,-0.6779078,-1.4424306,1,[np.float32(7.5358305)],[np.float32(0.08591343)],0.08591343,7.5358305,fixed,fixed
78782,131,7.5358305,0.0,-0.76303774,-1.8634847,2,"[np.float32(7.5358305), np.float32(5.877573)]","[np.float32(0.12459149), np.float32(0.053509373)]",0.12459149,6.842684,fixed,fixed
78782,135,5.877573,0.0,-0.6798174,-1.3107322,1,[np.float32(7.5358305)],[np.float32(0.053509373)],0.053509373,6.7248263,fixed,fixed
78782,146,6.842684,0.0,-0.68838215,-1.4268335,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,fixed,fixed
78782,148,5.877573,1.0,-0.95070094,-0.7222562,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,fixed,fixed
78782,149,5.4253707,0.0,-0.6624823,-0.9543958,1,[np.float32(5.877573)],[np.float32(0.053859804)],0.053859804,7.5358305,fixed,fixed
78782,151,6.357125,0.0,-0.6705086,-1.2335458,1,[np.float32(5.0934668)],[np.float32(0.12033005)],0.12033005,5.0934668,fixed,fixed
78782,153,7.5358305,0.0,-0.7113972,-1.2450897,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,7.5358305,fixed,fixed
78782,155,5.877573,0.0,-0.6673631,-0.7222562,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,fixed,fixed
78782,172,5.0934668,0.0,-0.668569,-0.9160638,2,"[np.float32(5.877573), np.float32(5.0934668)]","[np.float32(0.028311158), np.float32(0.08184193)]",0.08184193,6.9761195,fixed,fixed
78782,173,8.228977,0.0,-0.7304338,-1.5060576,1,[np.float32(5.877573)],[np.float32(0.07651761)],0.07651761,7.5358305,fixed,fixed
78782,174,6.214031,0.0,-0.6600029,-0.83440894,1,[np.float32(5.877573)],[np.float32(0.025936576)],0.025936576,5.284512,fixed,fixed
78782,177,5.877573,1.0,-0.95240897,-0.7222562,2,"[np.float32(5.877573), np.float32(5.0934668)]","[np.float32(0.02113925), np.float32(0.028311158)]",0.028311158,6.7248263,fixed,fixed
78782,178,5.977319,0.0,-0.68054223,-0.9947844,1,[np.float32(5.877573)],[np.float32(0.04764821)],0.04764821,7.5358305,fixed,fixed
78782,179,5.184434,0.0,-0.623566,-0.6998308,1,[np.float32(5.0934668)],[np.float32(0.04016033)],0.04016033,6.9761195,fixed,fixed
78782,180,5.0934668,1.0,-0.93507445,-0.7001671,1,[np.float32(5.877573)],[np.float32(0.028311158)],0.028311158,6.7248263,fixed,fixed
78782,182,5.877573,0.0,-0.6718708,-0.7222562,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,fixed,fixed
78782,184,5.4253707,0.0,-0.6430544,-0.5416031,1,[np.float32(5.0934668)],[np.float32(0.020732379)],0.020732379,8.228977,fixed,fixed
78782,188,7.1303654,0.0,-0.729717,-1.3484745,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,fixed,fixed
78782,189,7.5358305,0.0,-0.75501716,-1.4836296,1,[np.float32(5.0934668)],[np.float32(0.14657553)],0.14657553,5.0934668,fixed,fixed
78782,190,5.5545464,0.0,-0.65194535,-0.8232016,1,[np.float32(5.0934668)],[np.float32(0.050411604)],0.050411604,5.0934668,fixed,fixed
78782,205,5.184434,0.0,-0.6196618,-0.8491098,1,[np.float32(6.214031)],[np.float32(0.036789175)],0.036789175,6.7248263,fixed,fixed
78782,214,5.977319,0.0,-0.6548517,-0.8706591,1,[np.float32(6.214031)],[np.float32(0.027491292)],0.027491292,7.5358305,fixed,fixed
78782,217,7.5358305,0.0,-0.74614275,-1.3901631,1,[np.float32(6.214031)],[np.float32(0.06367433)],0.06367433,6.842684,fixed,fixed
78782,221,5.0934668,0.0,-0.7229473,-1.5163164,1,[np.float32(6.214031)],[np.float32(0.20743524)],0.20743524,6.7248263,fixed,fixed
78782,231,6.7248263,0.0,-0.8134689,-1.809466,1,[np.float32(5.877573)],[np.float32(0.32661414)],0.32661414,5.877573,fixed,fixed
78782,235,5.5545464,0.0,-0.654865,-0.8538603,1,[np.float32(5.877573)],[np.float32(0.037488364)],0.037488364,7.5358305,fixed,fixed
