step,node_id,base_weight,is_selected,action_taken,correlated_action_taken,num_selected_neighbors,weights_of_selected_neighbors,corrs_with_selected_neighbors,max_corr_to_selected_neighbor,weight_of_highest_corr_neighbor,logical_outcome,corr_logical_outcome
7545,8,4.8615465,0.0,-0.37919745,-0.522604,1,[np.float32(5.877573)],[np.float32(0.00026673783)],0.00026673783,5.184434,fixed,fixed
7545,12,4.411208,0.0,-0.32775834,-0.8822409,3,"[np.float32(6.842684), np.float32(5.877573), np.float32(6.7248263)]","[np.float32(0.0001333867), np.float32(0.00026673783), np.float32(0.00060000445)]",0.00060000445,6.214031,fixed,fixed
7545,18,4.8111362,0.0,-0.3736032,-0.74271834,1,[np.float32(6.842684)],[np.float32(0.00026673783)],0.00026673783,4.411208,fixed,fixed
7545,21,6.088874,0.0,-0.48100436,-0.8288062,1,[np.float32(6.842684)],[np.float32(0.0001333867)],0.0001333867,6.7248263,fixed,fixed
7545,25,5.2083592,0.0,-0.41708148,-0.57261676,1,[np.float32(5.0934668)],[np.float32(0.00053333334)],0.00053333334,4.5525913,fixed,fixed
7545,27,4.8111362,0.0,-0.3736254,-0.34523892,1,[np.float32(5.0934668)],[np.float32(0.00026673783)],0.00026673783,5.901499,fixed,fixed
7545,28,6.842684,0.0,-0.40319738,-0.8144641,1,[np.float32(6.088874)],[np.float32(0.0001333867)],0.0001333867,4.8111362,fixed,fixed
7545,30,4.5525913,0.0,-0.34430584,-0.532314,1,[np.float32(5.0934668)],[np.float32(0.00079978665)],0.00079978665,6.214031,fixed,fixed
7545,32,5.977319,0.0,-0.4790192,-0.6413911,1,[np.float32(6.088874)],[np.float32(0.0001333867)],0.0001333867,4.8111362,fixed,fixed
7545,36,5.0301485,0.0,-0.39777696,-0.27797747,1,[np.float32(4.5525913)],[np.float32(0.00026673783)],0.00026673783,5.1152887,fixed,fixed
7545,40,4.8111362,0.0,-0.3736254,-0.3780674,1,[np.float32(4.5525913)],[np.float32(0.00053333334)],0.00053333334,4.8111362,fixed,fixed
7545,47,5.901499,0.0,-0.4767239,-0.5961399,1,[np.float32(4.5525913)],[np.float32(0.00053333334)],0.00053333334,4.5525913,fixed,fixed
7545,50,6.842684,0.0,-0.403351,-0.6404845,1,[np.float32(4.5525913)],[np.float32(0.00026673783)],0.00026673783,4.5525913,fixed,fixed
7545,52,7.5358305,0.0,-0.2969538,-0.63790387,1,[np.float32(4.5525913)],[np.float32(0.0001333867)],0.0001333867,4.8111362,fixed,fixed
7545,53,5.786329,0.0,-0.469859,-0.42921352,1,[np.float32(4.5525913)],[np.float32(0.00026673783)],0.00026673783,4.5525913,fixed,fixed
7545,54,7.5358305,0.0,-0.2969538,-0.63790387,1,[np.float32(4.5525913)],[np.float32(0.0001333867)],0.0001333867,4.8111362,fixed,fixed
7545,55,5.2083592,0.0,-0.41708148,-0.4246835,1,[np.float32(5.0934668)],[np.float32(0.00026673783)],0.00026673783,4.951692,fixed,fixed
7545,60,4.951692,0.0,-0.3891801,-0.5212833,1,[np.float32(5.0934668)],[np.float32(0.00053333334)],0.00053333334,5.2083592,fixed,fixed
7545,63,8.228977,0.0,-0.18158917,-0.77653325,1,[np.float32(4.5525913)],[np.float32(0.0001333867)],0.0001333867,4.5525913,fixed,fixed
7545,64,6.088501,0.0,-0.48099744,-0.34843796,1,[np.float32(4.5525913)],[np.float32(0.0001333867)],0.0001333867,4.5525913,fixed,fixed
7545,65,7.5358305,0.0,-0.2969583,-0.7791139,1,[np.float32(4.5525913)],[np.float32(0.00026673783)],0.00026673783,4.5525913,fixed,fixed
7545,66,5.901499,0.0,-0.4766329,-0.5961399,1,[np.float32(4.5525913)],[np.float32(0.00053333334)],0.00053333334,4.5525913,fixed,fixed
7545,72,5.184434,0.0,-0.41454184,-0.7480553,1,[np.float32(5.877573)],[np.float32(0.00053333334)],0.00053333334,4.8615465,fixed,fixed
7545,75,5.0934668,0.0,-0.40458095,-0.4345335,1,[np.float32(4.5525913)],[np.float32(0.00053333334)],0.00053333334,6.5241694,fixed,fixed
7545,80,5.977319,0.0,-0.47902328,-0.59687066,1,[np.float32(5.877573)],[np.float32(0.0001333867)],0.0001333867,4.411208,fixed,fixed
7545,82,7.5358305,0.0,-0.29694253,-0.908573,1,[np.float32(5.877573)],[np.float32(0.0001333867)],0.0001333867,4.411208,fixed,fixed
7545,83,5.877573,0.0,-0.4756087,-0.3062524,1,[np.float32(4.5525913)],[np.float32(0.0001333867)],0.0001333867,6.9761195,fixed,fixed
7545,86,5.184434,0.0,-0.4142392,-0.87698334,1,[np.float32(5.877573)],[np.float32(0.0008664222)],0.0008664222,5.877573,fixed,fixed
7545,99,6.214031,0.0,-0.480707,-0.7263903,1,[np.float32(4.5525913)],[np.float32(0.0007332311)],0.0007332311,4.5525913,fixed,fixed
7545,102,5.0934668,0.0,-0.40469274,-0.29064113,1,[np.float32(4.5525913)],[np.float32(0.00026673783)],0.00026673783,6.214031,fixed,fixed
7545,105,6.088874,0.0,-0.48104355,-0.73750734,1,[np.float32(4.5525913)],[np.float32(0.0008664222)],0.0008664222,4.5525913,fixed,fixed
7545,107,5.284512,0.0,-0.42502332,-0.47274256,1,[np.float32(4.5525913)],[np.float32(0.00053333334)],0.00053333334,6.088874,fixed,fixed
7545,113,5.877573,0.0,-0.475637,-0.47665843,1,[np.float32(6.088874)],[np.float32(6.66978e-05)],6.66978e-05,4.411208,fixed,fixed
7545,116,6.214031,0.0,-0.48053992,-0.64421314,1,[np.float32(5.877573)],[np.float32(0.0001333867)],0.0001333867,5.0934668,fixed,fixed
7545,124,7.5358305,0.0,-0.29678586,-0.8083099,1,[np.float32(6.088874)],[np.float32(6.66978e-05)],6.66978e-05,6.842684,fixed,fixed
7545,125,5.877573,0.0,-0.4756072,-0.3062524,1,[np.float32(4.5525913)],[np.float32(0.0001333867)],0.0001333867,6.9761195,fixed,fixed
7545,140,6.7248263,0.0,-0.42023948,-1.141098,1,[np.float32(6.088874)],[np.float32(0.00060000445)],0.00060000445,6.088874,fixed,fixed
7545,142,5.786329,0.0,-0.46990827,-0.69063556,1,[np.float32(6.088874)],[np.float32(0.0002000667)],0.0002000667,5.0934668,fixed,fixed
7545,144,5.877573,0.0,-0.47562915,-0.47665843,1,[np.float32(6.088874)],[np.float32(6.66978e-05)],6.66978e-05,6.9761195,fixed,fixed
7545,145,7.5358305,0.0,-0.296761,-0.8083099,1,[np.float32(6.088874)],[np.float32(6.66978e-05)],6.66978e-05,5.4253707,fixed,fixed
7545,146,6.842684,0.0,-0.4032184,-0.9019066,1,[np.float32(6.088874)],[np.float32(0.0002000667)],0.0002000667,6.088874,fixed,fixed
7545,151,6.357125,0.0,-0.46888548,-0.828338,1,[np.float32(5.0934668)],[np.float32(0.00060000445)],0.00060000445,5.0934668,fixed,fixed
7545,153,7.5358305,0.0,-0.29673502,-0.7470538,1,[np.float32(5.0934668)],[np.float32(0.0001333867)],0.0001333867,5.0934668,fixed,fixed
7545,171,6.9761195,0.0,-0.38337436,-0.8971163,1,[np.float32(5.0934668)],[np.float32(0.00046674226)],0.00046674226,5.0934668,fixed,fixed
7545,175,5.5545464,0.0,-0.45272678,-0.350797,1,[np.float32(5.0934668)],[np.float32(0.0001333867)],0.0001333867,5.0934668,fixed,fixed
7545,176,6.088874,0.0,-0.48100266,-0.60078645,1,[np.float32(5.0934668)],[np.float32(0.00026673783)],0.00026673783,5.284512,fixed,fixed
7545,177,5.877573,0.0,-0.475678,-0.41540232,1,[np.float32(5.0934668)],[np.float32(0.0001333867)],0.0001333867,6.7248263,fixed,fixed
7545,180,5.0934668,0.0,-0.4045658,-0.5496383,1,[np.float32(5.0934668)],[np.float32(0.00053333334)],0.00053333334,6.214031,fixed,fixed
7545,187,5.4253707,0.0,-0.43982694,-0.61601907,1,[np.float32(5.0934668)],[np.float32(0.00053333334)],0.00053333334,5.0934668,fixed,fixed
7545,188,7.1303654,0.0,-0.36036605,-0.8090847,1,[np.float32(5.0934668)],[np.float32(0.00026673783)],0.00026673783,5.0934668,fixed,fixed
7545,201,5.877573,0.0,-0.47559524,-0.7258093,1,[np.float32(5.877573)],[np.float32(0.00026673783)],0.00026673783,5.184434,fixed,fixed
7545,256,5.284512,0.0,-0.42520392,-0.43991408,1,[np.float32(5.0934668)],[np.float32(0.00026673783)],0.00026673783,6.088874,fixed,fixed
50685,48,4.5525913,0.0,-0.34430754,-0.29352993,1,[np.float32(5.0934668)],[np.float32(0.00026673783)],0.00026673783,6.088874,fixed,fixed
50685,51,6.088874,0.0,-0.48099405,-0.4576625,1,[np.float32(5.0934668)],[np.float32(0.0001333867)],0.0001333867,6.7248263,fixed,fixed
50685,57,4.45615,0.0,-0.3330384,-0.2981976,1,[np.float32(5.2083592)],[np.float32(0.00026673783)],0.00026673783,6.214031,fixed,fixed
50685,59,6.088874,0.0,-0.48099405,-0.9247209,1,[np.float32(6.842684)],[np.float32(0.0002000667)],0.0002000667,6.7248263,fixed,fixed
50685,60,4.951692,0.0,-0.3888522,-0.6386665,1,[np.float32(5.2083592)],[np.float32(0.00079978665)],0.00079978665,5.2083592,fixed,fixed
50685,75,5.0934668,0.0,-0.4047962,-0.5496383,1,[np.float32(5.0934668)],[np.float32(0.00053333334)],0.00053333334,6.5241694,fixed,fixed
50685,96,7.5358305,0.0,-0.29678598,-0.7470538,1,[np.float32(5.0934668)],[np.float32(0.0001333867)],0.0001333867,5.0934668,fixed,fixed
50685,97,6.214031,0.0,-0.48050475,-0.84472907,1,[np.float32(5.0934668)],[np.float32(0.0007332311)],0.0007332311,5.0934668,fixed,fixed
50685,99,6.214031,0.0,-0.48052198,-0.853731,1,[np.float32(7.5358305)],[np.float32(6.66978e-05)],6.66978e-05,4.5525913,fixed,fixed
50685,100,8.228977,0.0,-0.18147062,-1.2567202,1,[np.float32(7.5358305)],[np.float32(6.66978e-05)],6.66978e-05,6.088874,fixed,fixed
50685,101,6.842684,0.0,-0.40314013,-1.148921,1,[np.float32(7.5358305)],[np.float32(0.0001333867)],0.0001333867,6.088874,fixed,fixed
50685,103,7.1303654,0.0,-0.36036608,-0.8090847,1,[np.float32(5.0934668)],[np.float32(0.00026673783)],0.00026673783,5.0934668,fixed,fixed
50685,104,5.5545464,0.0,-0.45272678,-0.350797,1,[np.float32(5.0934668)],[np.float32(0.0001333867)],0.0001333867,5.0934668,fixed,fixed
50685,105,6.088874,0.0,-0.480997,-0.60078645,1,[np.float32(5.0934668)],[np.float32(0.00026673783)],0.00026673783,4.5525913,fixed,fixed
50685,107,5.284512,0.0,-0.42512876,-0.43991408,1,[np.float32(5.0934668)],[np.float32(0.00026673783)],0.00026673783,6.088874,fixed,fixed
50685,126,7.5358305,0.0,-0.296761,-1.1180909,1,[np.float32(7.5358305)],[np.float32(6.66978e-05)],6.66978e-05,5.4253707,fixed,fixed
50685,127,6.842684,0.0,-0.40314013,-0.8561001,1,[np.float32(5.877573)],[np.float32(0.0002000667)],0.0002000667,6.088874,fixed,fixed
50685,129,5.877573,0.0,-0.47570693,-0.7864393,2,"[np.float32(7.5358305), np.float32(5.877573)]","[np.float32(6.66978e-05), np.float32(6.66978e-05)]",6.66978e-05,6.7248263,fixed,fixed
50685,135,5.877573,0.0,-0.47567457,-0.41540232,1,[np.float32(5.0934668)],[np.float32(0.0001333867)],0.0001333867,6.7248263,fixed,fixed
50685,145,7.5358305,0.0,-0.29673246,-0.76500523,1,[np.float32(5.877573)],[np.float32(6.66978e-05)],6.66978e-05,5.4253707,fixed,fixed
50685,148,5.877573,0.0,-0.47572106,-0.43335372,1,[np.float32(5.877573)],[np.float32(6.66978e-05)],6.66978e-05,6.7248263,fixed,fixed
50685,156,5.786329,0.0,-0.46994287,-0.6448291,1,[np.float32(5.877573)],[np.float32(0.0002000667)],0.0002000667,6.088874,fixed,fixed
50685,157,7.5358305,0.0,-0.29679036,-0.76500523,1,[np.float32(5.877573)],[np.float32(6.66978e-05)],6.66978e-05,6.842684,fixed,fixed
50685,161,5.877573,0.0,-0.47569308,-0.43335372,1,[np.float32(5.877573)],[np.float32(6.66978e-05)],6.66978e-05,6.7248263,fixed,fixed
50685,162,5.5545464,0.0,-0.45275778,-0.5695127,1,[np.float32(6.842684)],[np.float32(6.66978e-05)],6.66978e-05,5.877573,fixed,fixed
50685,163,7.5358305,0.0,-0.29680303,-1.1181976,1,[np.float32(6.842684)],[np.float32(0.0001333867)],0.0001333867,6.842684,fixed,fixed
50685,172,5.0934668,0.0,-0.40473166,-0.42566094,1,[np.float32(5.2083592)],[np.float32(0.00026673783)],0.00026673783,4.5525913,fixed,fixed
50685,179,5.184434,0.0,-0.4142617,-0.5930103,1,[np.float32(5.2083592)],[np.float32(0.00053333334)],0.00053333334,5.0099363,fixed,fixed
50685,182,5.877573,0.0,-0.47570583,-0.43335372,1,[np.float32(5.877573)],[np.float32(6.66978e-05)],6.66978e-05,6.7248263,fixed,fixed
50685,184,5.4253707,0.0,-0.44009236,-0.54367757,1,[np.float32(6.842684)],[np.float32(6.66978e-05)],6.66978e-05,5.184434,fixed,fixed
50685,185,5.877573,0.0,-0.47565696,-0.8824607,1,[np.float32(6.842684)],[np.float32(0.0002000667)],0.0002000667,6.7248263,fixed,fixed
50685,197,6.7248263,0.0,-0.42032382,-0.90187836,1,[np.float32(5.0934668)],[np.float32(0.00060000445)],0.00060000445,5.0934668,fixed,fixed
50685,198,5.5545464,0.0,-0.4526419,-0.49392095,1,[np.float32(5.0934668)],[np.float32(0.00026673783)],0.00026673783,5.0934668,fixed,fixed
