step,node_id,base_weight,is_selected,action_taken,correlated_action_taken,num_selected_neighbors,weights_of_selected_neighbors,corrs_with_selected_neighbors,max_corr_to_selected_neighbor,weight_of_highest_corr_neighbor,logical_outcome,corr_logical_outcome
24956,48,4.5525913,0.0,-0.5916992,-0.48921657,1,[np.float32(5.0934668)],[np.float32(0.025679354)],0.025679354,6.088874,fixed,fixed
24956,51,6.088874,0.0,-0.7443498,-0.76277083,1,[np.float32(5.0934668)],[np.float32(0.03232453)],0.03232453,6.7248263,fixed,fixed
24956,55,5.2083592,0.0,-0.6504584,-0.7078059,1,[np.float32(5.0934668)],[np.float32(0.0407778)],0.0407778,4.951692,fixed,fixed
24956,60,4.951692,0.0,-0.63997406,-0.8688056,1,[np.float32(5.0934668)],[np.float32(0.07544661)],0.07544661,5.2083592,fixed,fixed
24956,75,5.0934668,0.0,-0.70618695,-0.9160638,1,[np.float32(5.0934668)],[np.float32(0.08184193)],0.08184193,6.5241694,fixed,fixed
24956,96,7.5358305,0.0,-0.82784766,-1.2450897,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,7.5358305,fixed,fixed
24956,97,6.214031,0.0,-0.7317498,-1.4078817,1,[np.float32(5.0934668)],[np.float32(0.20743524)],0.20743524,5.0934668,fixed,fixed
24956,103,7.1303654,0.0,-0.7881097,-1.3484745,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,fixed,fixed
24956,104,5.5545464,0.0,-0.70780927,-0.58466166,1,[np.float32(5.0934668)],[np.float32(0.022772891)],0.022772891,8.228977,fixed,fixed
24956,105,6.088874,0.0,-0.7247231,-1.0013107,1,[np.float32(5.0934668)],[np.float32(0.06837011)],0.06837011,4.5525913,fixed,fixed
24956,107,5.284512,0.0,-0.68211687,-0.7331901,1,[np.float32(5.0934668)],[np.float32(0.04278246)],0.04278246,6.088874,fixed,fixed
24956,129,5.877573,0.0,-0.7463118,-1.4707679,1,[np.float32(6.842684)],[np.float32(0.11442152)],0.11442152,6.7248263,fixed,fixed
24956,135,5.877573,0.0,-0.7361058,-0.6923372,1,[np.float32(5.0934668)],[np.float32(0.028311158)],0.028311158,6.7248263,fixed,fixed
24956,146,6.842684,0.0,-0.7950926,-1.4268335,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,fixed,fixed
24956,148,5.877573,0.0,-0.7450183,-0.7222562,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,fixed,fixed
24956,151,6.357125,0.0,-0.7607224,-1.3805634,1,[np.float32(5.0934668)],[np.float32(0.18210293)],0.18210293,5.0934668,fixed,fixed
24956,153,7.5358305,0.0,-0.8382065,-1.2450897,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,7.5358305,fixed,fixed
24956,171,6.9761195,0.0,-0.8095387,-1.4951938,1,[np.float32(5.0934668)],[np.float32(0.19394967)],0.19394967,5.0934668,fixed,fixed
24956,172,5.0934668,1.0,-0.89559555,-0.7001671,1,[np.float32(5.877573)],[np.float32(0.028311158)],0.028311158,6.9761195,fixed,fixed
24956,173,8.228977,0.0,-0.87101966,-1.5060576,1,[np.float32(5.877573)],[np.float32(0.07651761)],0.07651761,7.5358305,fixed,fixed
24956,174,6.214031,0.0,-0.74051565,-0.83440894,1,[np.float32(5.877573)],[np.float32(0.025936576)],0.025936576,5.284512,fixed,fixed
24956,175,5.5545464,0.0,-0.7050529,-0.58466166,1,[np.float32(5.0934668)],[np.float32(0.022772891)],0.022772891,8.228977,fixed,fixed
24956,176,6.088874,0.0,-0.7207635,-1.0013107,1,[np.float32(5.0934668)],[np.float32(0.06837011)],0.06837011,5.284512,fixed,fixed
24956,177,5.877573,1.0,-0.97725207,-1.3107322,2,"[np.float32(5.0934668), np.float32(7.5358305)]","[np.float32(0.028311158), np.float32(0.053509373)]",0.053509373,6.7248263,fixed,fixed
24956,178,5.977319,0.0,-0.7429757,-0.9947844,1,[np.float32(5.877573)],[np.float32(0.04764821)],0.04764821,7.5358305,fixed,fixed
24956,180,5.0934668,0.0,-0.6789556,-0.9160638,2,"[np.float32(5.0934668), np.float32(5.877573)]","[np.float32(0.08184193), np.float32(0.028311158)]",0.08184193,6.7248263,fixed,fixed
24956,182,5.877573,0.0,-0.74705523,-0.7222562,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,fixed,fixed
24956,187,5.4253707,0.0,-0.65908825,-1.0266985,1,[np.float32(5.0934668)],[np.float32(0.098482996)],0.098482996,5.0934668,fixed,fixed
24956,188,7.1303654,0.0,-0.7867149,-1.3484745,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,fixed,fixed
24956,197,6.7248263,0.0,-0.7677881,-1.5031306,1,[np.float32(5.0934668)],[np.float32(0.21994561)],0.21994561,5.0934668,fixed,fixed
24956,198,5.5545464,0.0,-0.68331546,-0.8232016,1,[np.float32(5.0934668)],[np.float32(0.050411604)],0.050411604,5.0934668,fixed,fixed
24956,205,5.184434,0.0,-0.6644309,-0.6998308,1,[np.float32(5.0934668)],[np.float32(0.04016033)],0.04016033,6.7248263,fixed,fixed
24956,208,7.5358305,0.0,-0.8155923,-1.4836296,1,[np.float32(5.0934668)],[np.float32(0.14657553)],0.14657553,5.0934668,fixed,fixed
24956,209,5.4253707,0.0,-0.6944408,-0.5416031,1,[np.float32(5.0934668)],[np.float32(0.020732379)],0.020732379,8.228977,fixed,fixed
24956,212,7.5358305,0.0,-0.83797014,-1.8634847,1,[np.float32(7.5358305)],[np.float32(0.12459149)],0.12459149,7.5358305,fixed,fixed
24956,214,5.977319,0.0,-0.73136604,-1.090112,1,[np.float32(6.842684)],[np.float32(0.03904639)],0.03904639,7.5358305,fixed,fixed
24956,215,7.5358305,0.0,-0.82951224,-1.2450897,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,7.5358305,fixed,fixed
24956,216,6.214031,0.0,-0.7354218,-1.1858479,1,[np.float32(5.0934668)],[np.float32(0.111585006)],0.111585006,5.0934668,fixed,fixed
24956,217,7.5358305,0.0,-0.85971105,-1.8636626,1,[np.float32(6.842684)],[np.float32(0.17628156)],0.17628156,6.842684,fixed,fixed
24956,221,5.0934668,0.0,-0.68953675,-0.9160638,1,[np.float32(5.0934668)],[np.float32(0.08184193)],0.08184193,6.7248263,fixed,fixed
24956,222,7.1303654,0.0,-0.7895126,-1.3484745,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,fixed,fixed
24956,236,6.842684,0.0,-0.79025984,-1.9148684,1,[np.float32(7.5358305)],[np.float32(0.17628156)],0.17628156,7.5358305,fixed,fixed
24956,237,8.228977,0.0,-0.87008506,-2.0945337,1,[np.float32(7.5358305)],[np.float32(0.17652911)],0.17652911,7.5358305,fixed,fixed
24956,240,5.877573,0.0,-0.7370403,-1.3107322,1,[np.float32(7.5358305)],[np.float32(0.053509373)],0.053509373,6.7248263,fixed,fixed
24956,241,5.786329,0.0,-0.7423596,-1.0264486,1,[np.float32(6.842684)],[np.float32(0.03519518)],0.03519518,7.5358305,fixed,fixed
24956,242,7.5358305,1.0,-0.9368687,-1.2750087,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,8.228977,fixed,fixed
24956,246,5.877573,0.0,-0.74840033,-1.4707679,1,[np.float32(6.842684)],[np.float32(0.11442152)],0.11442152,6.7248263,fixed,fixed
24956,256,5.284512,0.0,-0.7173068,-0.7331901,1,[np.float32(5.0934668)],[np.float32(0.04278246)],0.04278246,6.088874,fixed,fixed
24956,257,6.7248263,0.0,-0.7865231,-1.809466,1,[np.float32(5.877573)],[np.float32(0.32661414)],0.32661414,5.877573,fixed,fixed
24956,259,5.786329,0.0,-0.7275292,-1.0747151,1,[np.float32(5.877573)],[np.float32(0.06569621)],0.06569621,8.228977,fixed,fixed
24956,261,7.5358305,0.0,-0.8369179,-1.2750087,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,7.5358305,fixed,fixed
24956,262,6.842684,0.0,-0.7922445,-1.4268335,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,fixed,fixed
50685,48,4.5525913,0.0,-0.5916992,-0.48921657,1,[np.float32(5.0934668)],[np.float32(0.025679354)],0.025679354,6.088874,fixed,fixed
50685,51,6.088874,0.0,-0.7443498,-0.76277083,1,[np.float32(5.0934668)],[np.float32(0.03232453)],0.03232453,6.7248263,fixed,fixed
50685,57,4.45615,0.0,-0.5803626,-0.49699602,1,[np.float32(5.2083592)],[np.float32(0.026079133)],0.026079133,6.7248263,fixed,fixed
50685,59,6.088874,0.0,-0.74534166,-1.5412015,1,[np.float32(6.842684)],[np.float32(0.12746923)],0.12746923,6.7248263,fixed,fixed
50685,60,4.951692,0.0,-0.64298975,-1.0644442,1,[np.float32(5.2083592)],[np.float32(0.12398622)],0.12398622,5.2083592,fixed,fixed
50685,75,5.0934668,0.0,-0.70618695,-0.9160638,1,[np.float32(5.0934668)],[np.float32(0.08184193)],0.08184193,6.5241694,fixed,fixed
50685,96,7.5358305,0.0,-0.82784766,-1.2450897,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,7.5358305,fixed,fixed
50685,97,6.214031,0.0,-0.7317498,-1.4078817,1,[np.float32(5.0934668)],[np.float32(0.20743524)],0.20743524,5.0934668,fixed,fixed
50685,99,6.214031,0.0,-0.7302374,-1.422885,1,[np.float32(7.5358305)],[np.float32(0.06367433)],0.06367433,4.5525913,fixed,fixed
50685,100,8.228977,0.0,-0.8716386,-2.0945337,1,[np.float32(7.5358305)],[np.float32(0.17652911)],0.17652911,7.5358305,fixed,fixed
50685,101,6.842684,0.0,-0.7950926,-1.9148684,1,[np.float32(7.5358305)],[np.float32(0.17628156)],0.17628156,7.5358305,fixed,fixed
50685,103,7.1303654,0.0,-0.7881097,-1.3484745,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,fixed,fixed
50685,104,5.5545464,0.0,-0.70780927,-0.58466166,1,[np.float32(5.0934668)],[np.float32(0.022772891)],0.022772891,8.228977,fixed,fixed
50685,105,6.088874,0.0,-0.7247231,-1.0013107,1,[np.float32(5.0934668)],[np.float32(0.06837011)],0.06837011,4.5525913,fixed,fixed
50685,107,5.284512,0.0,-0.68211687,-0.7331901,1,[np.float32(5.0934668)],[np.float32(0.04278246)],0.04278246,6.088874,fixed,fixed
50685,126,7.5358305,0.0,-0.8386144,-1.8634847,1,[np.float32(7.5358305)],[np.float32(0.12459149)],0.12459149,7.5358305,fixed,fixed
50685,127,6.842684,0.0,-0.7950926,-1.4268335,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,fixed,fixed
50685,129,5.877573,0.0,-0.74711955,-1.3107322,2,"[np.float32(7.5358305), np.float32(5.877573)]","[np.float32(0.053509373), np.float32(0.02113925)]",0.053509373,6.7248263,fixed,fixed
50685,135,5.877573,0.0,-0.7361058,-0.6923372,1,[np.float32(5.0934668)],[np.float32(0.028311158)],0.028311158,6.7248263,fixed,fixed
50685,145,7.5358305,0.0,-0.83797747,-1.2750087,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,7.5358305,fixed,fixed
50685,148,5.877573,0.0,-0.7450183,-0.7222562,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,fixed,fixed
50685,156,5.786329,0.0,-0.74627256,-1.0747151,1,[np.float32(5.877573)],[np.float32(0.06569621)],0.06569621,7.5358305,fixed,fixed
50685,157,7.5358305,0.0,-0.86089414,-1.2750087,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,6.842684,fixed,fixed
50685,161,5.877573,0.0,-0.7476652,-0.7222562,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,fixed,fixed
50685,162,5.5545464,0.0,-0.70209247,-0.9491878,1,[np.float32(6.842684)],[np.float32(0.030949712)],0.030949712,7.5358305,fixed,fixed
50685,163,7.5358305,0.0,-0.84877324,-1.8636626,1,[np.float32(6.842684)],[np.float32(0.17628156)],0.17628156,8.228977,fixed,fixed
50685,172,5.0934668,0.0,-0.757633,-0.7094349,1,[np.float32(5.2083592)],[np.float32(0.0407778)],0.0407778,6.9761195,fixed,fixed
50685,179,5.184434,0.0,-0.6727585,-0.9883506,1,[np.float32(5.2083592)],[np.float32(0.09186398)],0.09186398,6.9761195,fixed,fixed
50685,182,5.877573,0.0,-0.74706304,-0.7222562,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,fixed,fixed
50685,184,5.4253707,0.0,-0.6925878,-0.9061293,1,[np.float32(6.842684)],[np.float32(0.028767666)],0.028767666,8.228977,fixed,fixed
50685,185,5.877573,0.0,-0.74640435,-1.4707679,1,[np.float32(6.842684)],[np.float32(0.11442152)],0.11442152,6.7248263,fixed,fixed
50685,197,6.7248263,0.0,-0.7677881,-1.5031306,1,[np.float32(5.0934668)],[np.float32(0.21994561)],0.21994561,5.0934668,fixed,fixed
50685,198,5.5545464,0.0,-0.68331546,-0.8232016,1,[np.float32(5.0934668)],[np.float32(0.050411604)],0.050411604,5.0934668,fixed,fixed
50685,205,5.184434,0.0,-0.6644309,-0.6998308,1,[np.float32(5.0934668)],[np.float32(0.04016033)],0.04016033,6.7248263,fixed,fixed
50685,208,7.5358305,0.0,-0.8155923,-1.4836296,1,[np.float32(5.0934668)],[np.float32(0.14657553)],0.14657553,5.0934668,fixed,fixed
50685,209,5.4253707,0.0,-0.6944408,-0.5416031,1,[np.float32(5.0934668)],[np.float32(0.020732379)],0.020732379,8.228977,fixed,fixed
50685,215,7.5358305,0.0,-0.82951224,-1.2450897,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,7.5358305,fixed,fixed
50685,216,6.214031,0.0,-0.7354218,-1.1858479,1,[np.float32(5.0934668)],[np.float32(0.111585006)],0.111585006,5.0934668,fixed,fixed
50685,217,7.5358305,0.0,-0.8579481,-1.2750087,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,6.842684,fixed,fixed
50685,221,5.0934668,0.0,-0.68953675,-0.9160638,1,[np.float32(5.0934668)],[np.float32(0.08184193)],0.08184193,6.7248263,fixed,fixed
50685,222,7.1303654,0.0,-0.7895126,-1.3484745,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,fixed,fixed
50685,239,6.7248263,0.0,-0.78935796,-1.809466,1,[np.float32(5.877573)],[np.float32(0.32661414)],0.32661414,5.877573,fixed,fixed
50685,241,5.786329,0.0,-0.7428207,-1.0747151,1,[np.float32(5.877573)],[np.float32(0.06569621)],0.06569621,7.5358305,fixed,fixed
50685,243,7.5358305,0.0,-0.83630455,-1.2750087,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,7.5358305,fixed,fixed
50685,244,6.842684,0.0,-0.7932607,-1.4268335,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,fixed,fixed
