step,node_id,base_weight,is_selected,action_taken,correlated_action_taken,num_selected_neighbors,weights_of_selected_neighbors,corrs_with_selected_neighbors,max_corr_to_selected_neighbor,weight_of_highest_corr_neighbor,logical_outcome,corr_logical_outcome
63426,122,5.877573,0.0,-0.35788754,-1.1755139,1,[np.float32(6.7248263)],[np.float32(0.32661414)],0.32661414,6.7248263,fixed,fixed
63426,127,6.842684,0.0,-0.42785305,-0.534488,1,[np.float32(5.4253707)],[np.float32(0.028767666)],0.028767666,7.5358305,fixed,fixed
63426,144,5.877573,0.0,-0.32765567,-0.56743723,1,[np.float32(5.4253707)],[np.float32(0.053859804)],0.053859804,6.9761195,fixed,fixed
63426,145,7.5358305,0.0,-0.48898402,-0.8148468,1,[np.float32(5.4253707)],[np.float32(0.08591343)],0.08591343,7.5358305,fixed,fixed
63426,146,6.842684,0.0,-0.42785305,-0.534488,1,[np.float32(5.4253707)],[np.float32(0.028767666)],0.028767666,7.5358305,fixed,fixed
63426,148,5.877573,0.0,-0.36674306,-0.56743723,1,[np.float32(5.4253707)],[np.float32(0.053859804)],0.053859804,6.7248263,fixed,fixed
63426,172,5.0934668,0.0,-0.38066328,-0.6233157,1,[np.float32(5.4253707)],[np.float32(0.098482996)],0.098482996,6.9761195,fixed,fixed
63426,177,5.877573,0.0,-0.36591294,-1.1755139,1,[np.float32(6.7248263)],[np.float32(0.32661414)],0.32661414,6.7248263,fixed,fixed
63426,180,5.0934668,0.0,-0.3088595,-0.49886718,1,[np.float32(5.5545464)],[np.float32(0.050411604)],0.050411604,6.7248263,fixed,fixed
63426,238,5.0934668,0.0,-0.31163597,-0.49127245,1,[np.float32(6.214031)],[np.float32(0.034869)],0.034869,6.7248263,fixed,fixed
63426,256,5.284512,0.0,-0.3370716,-0.7800325,1,[np.float32(6.214031)],[np.float32(0.123305775)],0.123305775,6.088874,fixed,fixed
63426,264,5.877573,0.0,-0.36673576,-0.5097877,1,[np.float32(5.5545464)],[np.float32(0.037488364)],0.037488364,6.7248263,fixed,fixed
63426,266,7.5358305,0.0,-0.49848342,-0.83409786,1,[np.float32(6.214031)],[np.float32(0.06367433)],0.06367433,8.228977,fixed,fixed
63426,289,5.5545464,0.0,-0.32526076,-0.437841,1,[np.float32(6.214031)],[np.float32(0.021325735)],0.021325735,8.228977,fixed,fixed
63426,291,5.877573,0.0,-0.36296517,-0.5024463,1,[np.float32(6.214031)],[np.float32(0.025936576)],0.025936576,6.7248263,fixed,fixed
63426,316,6.842684,0.0,-0.42257577,-0.56064147,1,[np.float32(5.5545464)],[np.float32(0.030949712)],0.030949712,7.5358305,fixed,fixed
63426,345,7.5358305,0.0,-0.47790244,-0.69927084,1,[np.float32(5.5545464)],[np.float32(0.045181643)],0.045181643,7.5358305,fixed,fixed
63426,346,6.214031,0.0,-0.36074215,-0.43491095,1,[np.float32(5.5545464)],[np.float32(0.021325735)],0.021325735,4.45615,fixed,fixed
63426,368,5.284512,0.0,-0.31814945,-0.9479989,1,[np.float32(6.214031)],[np.float32(0.22865157)],0.22865157,6.088874,fixed,fixed
87724,105,6.088874,0.0,-0.34373674,-0.8152388,1,[np.float32(6.088874)],[np.float32(0.11587737)],0.11587737,4.5525913,broken,broken
87724,107,5.284512,0.0,-0.3110501,-0.9614452,1,[np.float32(6.088874)],[np.float32(0.2540094)],0.2540094,6.088874,broken,broken
87724,164,5.0099363,0.0,-0.2858226,-0.42434192,1,[np.float32(5.977319)],[np.float32(0.028617572)],0.028617572,5.184434,broken,broken
87724,165,5.0934668,0.0,-0.30645156,-0.441048,2,"[np.float32(5.977319), np.float32(5.877573)]","[np.float32(0.03016363), np.float32(0.028311158)]",0.03016363,6.7248263,broken,broken
87724,185,5.877573,0.0,-0.36595398,-0.5978693,1,[np.float32(5.977319)],[np.float32(0.04764821)],0.04764821,6.7248263,broken,broken
87724,221,5.0934668,0.0,-0.31501818,-0.61615735,1,[np.float32(6.088874)],[np.float32(0.06837011)],0.06837011,6.7248263,broken,broken
87724,226,5.284512,0.0,-0.30312434,-0.8216146,1,[np.float32(6.088874)],[np.float32(0.15505402)],0.15505402,6.088874,broken,broken
87724,249,6.842684,0.0,-0.42196664,-0.8561001,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,broken,broken
87724,252,5.877573,0.0,-0.35670036,-0.43335372,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,broken,broken
87724,254,8.228977,0.0,-0.54381377,-0.90363455,1,[np.float32(5.877573)],[np.float32(0.07651761)],0.07651761,7.5358305,broken,broken
87724,271,5.877573,0.0,-0.35898215,-0.43335372,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,broken,broken
87724,278,5.5545464,0.0,-0.31965652,-0.51231617,1,[np.float32(5.877573)],[np.float32(0.037488364)],0.037488364,7.5358305,broken,broken
87724,281,5.0934668,0.0,-0.3068647,-0.42010027,1,[np.float32(5.877573)],[np.float32(0.028311158)],0.028311158,6.7248263,broken,broken
87724,298,5.877573,0.0,-0.36310148,-0.43335372,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,broken,broken
87724,336,6.088874,0.0,-0.32913557,-0.8152388,1,[np.float32(6.088874)],[np.float32(0.11587737)],0.11587737,5.284512,broken,broken
87724,357,6.7248263,0.0,-0.3682604,-1.0856797,1,[np.float32(5.877573)],[np.float32(0.32661414)],0.32661414,5.877573,broken,broken
87724,359,5.4253707,0.0,-0.32008445,-0.57263744,1,[np.float32(5.877573)],[np.float32(0.053859804)],0.053859804,7.5358305,broken,broken
87724,360,7.5358305,0.0,-0.49145785,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,6.842684,broken,broken
87724,361,6.842684,0.0,-0.40223026,-0.8561001,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,broken,broken
87724,362,7.5358305,0.0,-0.48091125,-0.76500523,2,"[np.float32(5.877573), np.float32(5.877573)]","[np.float32(0.053509373), np.float32(0.053509373)]",0.053509373,7.5358305,broken,broken
87724,380,6.842684,0.0,-0.4216962,-0.8561001,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,broken,broken
87724,383,6.088874,0.0,-0.37872258,-0.4756139,1,[np.float32(5.877573)],[np.float32(0.02407378)],0.02407378,6.7248263,broken,broken
87724,391,7.5358305,0.0,-0.50152767,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,8.228977,broken,broken
87724,405,5.0934668,0.0,-0.30609486,-1.0186926,1,[np.float32(6.5241694)],[np.float32(0.24319017)],0.24319017,6.5241694,broken,broken
87724,409,5.4253707,0.0,-0.31345275,-0.57263744,1,[np.float32(5.877573)],[np.float32(0.053859804)],0.053859804,8.228977,broken,broken
87724,410,6.088874,0.0,-0.38227326,-0.4756139,1,[np.float32(5.877573)],[np.float32(0.02407378)],0.02407378,6.7248263,broken,broken
87724,430,4.8111362,0.0,-0.2784962,-0.60442805,1,[np.float32(5.877573)],[np.float32(0.07992371)],0.07992371,6.18106,broken,broken
87724,445,4.5525913,0.0,-0.29312682,-0.31192517,1,[np.float32(5.877573)],[np.float32(0.019440975)],0.019440975,6.088874,broken,broken
87724,452,4.8111362,0.0,-0.27360958,-0.60442805,1,[np.float32(5.877573)],[np.float32(0.07992371)],0.07992371,6.18106,broken,broken
87724,462,6.9761195,0.0,-0.3883092,-1.0739117,1,[np.float32(5.877573)],[np.float32(0.28801104)],0.28801104,5.877573,broken,broken
87724,463,5.0301485,0.0,-0.28301603,-0.4074366,1,[np.float32(5.877573)],[np.float32(0.02717884)],0.02717884,5.366584,broken,broken
87724,481,5.366584,0.0,-0.30552766,-0.77277994,1,[np.float32(6.5241694)],[np.float32(0.0998975)],0.0998975,5.0301485,broken,broken
131068,86,5.184434,0.0,-0.30232325,-1.036886,1,[np.float32(6.7248263)],[np.float32(0.23030394)],0.23030394,6.7248263,fixed,fixed
131068,120,5.0934668,0.0,-0.31156328,-0.5496383,1,[np.float32(5.0934668)],[np.float32(0.08184193)],0.08184193,6.7248263,fixed,fixed
131068,122,5.877573,0.0,-0.35788754,-1.1755139,1,[np.float32(6.7248263)],[np.float32(0.32661414)],0.32661414,6.7248263,fixed,fixed
131068,148,5.877573,0.0,-0.36674306,-1.1755139,2,"[np.float32(6.7248263), np.float32(5.0934668)]","[np.float32(0.32661414), np.float32(0.028311158)]",0.32661414,6.7248263,fixed,fixed
131068,177,5.877573,0.0,-0.36591294,-1.1755139,1,[np.float32(6.7248263)],[np.float32(0.32661414)],0.32661414,6.7248263,fixed,fixed
131068,233,7.5358305,0.0,-0.47792017,-0.7470538,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,7.5358305,fixed,fixed
131068,234,6.214031,0.0,-0.36239254,-0.84472907,1,[np.float32(5.0934668)],[np.float32(0.20743524)],0.20743524,5.0934668,fixed,fixed
131068,256,5.284512,0.0,-0.33270356,-0.43991408,1,[np.float32(5.0934668)],[np.float32(0.04278246)],0.04278246,6.088874,fixed,fixed
131068,258,7.1303654,0.0,-0.40113288,-0.8090847,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,fixed,fixed
131068,259,5.786329,0.0,-0.33878744,-0.5402774,1,[np.float32(5.0934668)],[np.float32(0.05768841)],0.05768841,8.228977,fixed,fixed
131068,260,7.5358305,0.0,-0.43660665,-0.7470538,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,5.284512,fixed,fixed
131068,264,5.877573,0.0,-0.3620809,-0.41540232,1,[np.float32(5.0934668)],[np.float32(0.028311158)],0.028311158,6.7248263,fixed,fixed
131068,288,6.214031,0.0,-0.35140315,-0.48269397,1,[np.float32(5.0934668)],[np.float32(0.034869)],0.034869,5.284512,fixed,fixed
131068,312,5.977319,0.0,-0.33955002,-0.43535146,1,[np.float32(5.0934668)],[np.float32(0.03016363)],0.03016363,5.877573,fixed,fixed
131068,313,5.0099363,0.0,-0.28497997,-0.38499895,1,[np.float32(5.0934668)],[np.float32(0.03582518)],0.03582518,5.184434,fixed,fixed
131068,314,7.5358305,0.0,-0.43389672,-0.8901777,1,[np.float32(5.0934668)],[np.float32(0.14657553)],0.14657553,5.0934668,fixed,fixed
131068,341,6.7248263,0.0,-0.35879698,-0.90187836,1,[np.float32(5.0934668)],[np.float32(0.21994561)],0.21994561,5.0934668,fixed,fixed
131068,342,5.977319,0.0,-0.3327537,-0.5784754,1,[np.float32(5.0934668)],[np.float32(0.06426283)],0.06426283,5.0934668,fixed,fixed
131068,345,7.5358305,0.0,-0.46786967,-0.7470538,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,7.5358305,fixed,fixed
131068,346,6.214031,0.0,-0.34425154,-0.71150875,1,[np.float32(5.0934668)],[np.float32(0.111585006)],0.111585006,4.45615,fixed,fixed
131068,350,4.45615,0.0,-0.27453804,-0.42217493,1,[np.float32(5.0934668)],[np.float32(0.055879492)],0.055879492,6.7248263,fixed,fixed
131068,370,7.1303654,0.0,-0.40169775,-0.8090847,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,fixed,fixed
140770,92,6.842684,0.0,-0.4218932,-0.8561001,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,fixed,fixed
140770,96,7.5358305,0.0,-0.47350702,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,7.5358305,fixed,fixed
140770,97,6.214031,0.0,-0.35213178,-0.50064534,1,[np.float32(5.877573)],[np.float32(0.025936576)],0.025936576,5.0934668,fixed,fixed
140770,102,5.0934668,0.0,-0.31452784,-0.5496383,1,[np.float32(5.0934668)],[np.float32(0.08184193)],0.08184193,6.7248263,fixed,fixed
140770,106,7.5358305,0.0,-0.51806486,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,8.228977,fixed,fixed
140770,107,5.284512,0.0,-0.3110501,-0.43991408,1,[np.float32(5.0934668)],[np.float32(0.04278246)],0.04278246,6.088874,fixed,fixed
140770,122,5.877573,0.0,-0.35788754,-0.43335372,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,fixed,fixed
140770,130,5.4253707,0.0,-0.32019722,-0.57263744,1,[np.float32(5.877573)],[np.float32(0.053859804)],0.053859804,7.5358305,fixed,fixed
140770,135,5.877573,0.0,-0.35263118,-0.43335372,2,"[np.float32(5.877573), np.float32(5.0934668)]","[np.float32(0.02113925), np.float32(0.028311158)]",0.028311158,6.7248263,fixed,fixed
140770,148,5.877573,0.0,-0.36674306,-0.9558455,1,[np.float32(8.228977)],[np.float32(0.07651761)],0.07651761,6.7248263,fixed,fixed
140770,155,5.877573,0.0,-0.3548071,-0.43335372,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,fixed,fixed
140770,180,5.0934668,0.0,-0.3088595,-0.90978986,1,[np.float32(6.214031)],[np.float32(0.20743524)],0.20743524,6.7248263,fixed,fixed
140770,182,5.877573,0.0,-0.36867216,-0.5024463,1,[np.float32(6.214031)],[np.float32(0.025936576)],0.025936576,6.7248263,fixed,fixed
140770,192,5.184434,0.0,-0.31319118,-0.5094659,1,[np.float32(6.214031)],[np.float32(0.036789175)],0.036789175,6.7248263,fixed,fixed
140770,206,6.7248263,0.0,-0.36792806,-1.0856797,1,[np.float32(5.877573)],[np.float32(0.32661414)],0.32661414,5.877573,fixed,fixed
140770,209,5.4253707,0.0,-0.31419396,-0.57263744,1,[np.float32(5.877573)],[np.float32(0.053859804)],0.053859804,8.228977,fixed,fixed
140770,210,7.5358305,0.0,-0.5103833,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,8.228977,fixed,fixed
140770,211,6.842684,0.0,-0.4021292,-0.8561001,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,fixed,fixed
140770,212,7.5358305,0.0,-0.48086426,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,7.5358305,fixed,fixed
140770,215,7.5358305,0.0,-0.47480977,-0.7470538,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,7.5358305,fixed,fixed
140770,216,6.214031,0.0,-0.35413322,-0.84472907,1,[np.float32(5.0934668)],[np.float32(0.20743524)],0.20743524,5.0934668,fixed,fixed
140770,222,7.1303654,0.0,-0.40024206,-0.8090847,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,fixed,fixed
140770,223,5.5545464,0.0,-0.32647783,-0.350797,1,[np.float32(5.0934668)],[np.float32(0.022772891)],0.022772891,8.228977,fixed,fixed
140770,224,6.088874,0.0,-0.33663064,-0.60078645,1,[np.float32(5.0934668)],[np.float32(0.06837011)],0.06837011,5.284512,fixed,fixed
140770,226,5.284512,0.0,-0.30893493,-0.43991408,1,[np.float32(5.0934668)],[np.float32(0.04278246)],0.04278246,6.088874,fixed,fixed
140770,242,7.5358305,0.0,-0.51465726,-1.2874969,1,[np.float32(8.228977)],[np.float32(0.17652911)],0.17652911,8.228977,fixed,fixed
140770,252,5.877573,0.0,-0.3521012,-0.41540232,1,[np.float32(5.0934668)],[np.float32(0.028311158)],0.028311158,6.7248263,fixed,fixed
140770,259,5.786329,0.0,-0.33575097,-0.9375965,1,[np.float32(8.228977)],[np.float32(0.07304597)],0.07304597,8.228977,fixed,fixed
140770,273,7.5358305,0.0,-0.5120032,-0.83409786,1,[np.float32(6.214031)],[np.float32(0.06367433)],0.06367433,6.842684,fixed,fixed
140770,291,5.877573,0.0,-0.36751926,-1.1755139,1,[np.float32(6.7248263)],[np.float32(0.32661414)],0.32661414,6.7248263,fixed,fixed
140770,292,5.977319,0.0,-0.35522982,-0.5223955,1,[np.float32(6.214031)],[np.float32(0.027491292)],0.027491292,7.5358305,fixed,fixed
140770,293,5.0934668,0.0,-0.29910204,-0.7418235,1,[np.float32(6.214031)],[np.float32(0.111585006)],0.111585006,6.7248263,fixed,fixed
140770,309,6.7248263,0.0,-0.35791978,-0.90187836,1,[np.float32(5.0934668)],[np.float32(0.21994561)],0.21994561,5.0934668,fixed,fixed
140770,310,5.5545464,0.0,-0.30820948,-0.49392095,1,[np.float32(5.0934668)],[np.float32(0.050411604)],0.050411604,5.0934668,fixed,fixed
140770,317,5.184434,0.0,-0.29345277,-0.41989845,1,[np.float32(5.0934668)],[np.float32(0.04016033)],0.04016033,6.9761195,fixed,fixed
140770,320,7.5358305,0.0,-0.4318954,-0.8901777,1,[np.float32(5.0934668)],[np.float32(0.14657553)],0.14657553,5.0934668,fixed,fixed
140770,321,5.4253707,0.0,-0.31714812,-0.32496184,1,[np.float32(5.0934668)],[np.float32(0.020732379)],0.020732379,8.228977,fixed,fixed
140770,327,7.5358305,0.0,-0.46442991,-0.7470538,1,[np.float32(5.0934668)],[np.float32(0.07239285)],0.07239285,7.5358305,fixed,fixed
140770,328,6.357125,0.0,-0.34716853,-0.74012744,1,[np.float32(5.0934668)],[np.float32(0.12033005)],0.12033005,5.0934668,fixed,fixed
140770,333,5.0934668,0.0,-0.30839384,-0.5496383,1,[np.float32(5.0934668)],[np.float32(0.08184193)],0.08184193,6.9761195,fixed,fixed
140770,334,7.1303654,0.0,-0.4004327,-0.8090847,1,[np.float32(5.0934668)],[np.float32(0.11897195)],0.11897195,5.0934668,fixed,fixed
193478,120,5.0934668,0.0,-0.31156328,-0.5911046,1,[np.float32(5.977319)],[np.float32(0.06426283)],0.06426283,6.7248263,fixed,fixed
193478,244,6.842684,0.0,-0.4228872,-0.8561001,1,[np.float32(5.877573)],[np.float32(0.11442152)],0.11442152,7.5358305,fixed,fixed
193478,246,5.877573,0.0,-0.36821473,-0.43335372,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,fixed,fixed
193478,261,7.5358305,0.0,-0.48642802,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,7.5358305,fixed,fixed
193478,264,5.877573,0.0,-0.36673576,-0.43335372,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,fixed,fixed
193478,271,5.877573,1.0,-0.948261,-0.7864393,1,[np.float32(7.5358305)],[np.float32(0.053509373)],0.053509373,6.7248263,fixed,fixed
193478,272,5.786329,0.0,-0.3516855,-0.6448291,1,[np.float32(5.877573)],[np.float32(0.06569621)],0.06569621,7.5358305,fixed,fixed
193478,273,7.5358305,0.0,-0.51307577,-0.76500523,1,[np.float32(5.877573)],[np.float32(0.053509373)],0.053509373,6.842684,fixed,fixed
193478,277,5.877573,0.0,-0.36571592,-0.43335372,1,[np.float32(5.877573)],[np.float32(0.02113925)],0.02113925,6.7248263,fixed,fixed
