Job started at: Mon Apr 27 11:16:09 CEST 2026
Starting Run 51: No burn-in | Gamma=0.99 | Layers=1 | Mismatch=30.0 | action_scale=5 | Using P.C.
Train Ep: 052/350 | Reward:  -58.0 | MSE: 0.3814 | C_Loss: 0.014 | A_Loss: 0.033 | Alpha: 0.0009
Train Ep: 053/350 | Reward:  -72.0 | MSE: 0.2915 | C_Loss: 0.018 | A_Loss: 0.032 | Alpha: 0.0009
Train Ep: 054/350 | Reward:  -27.0 | MSE: 0.4396 | C_Loss: 0.018 | A_Loss: 0.032 | Alpha: 0.0009
Train Ep: 055/350 | Reward:  -16.0 | MSE: 0.2944 | C_Loss: 0.013 | A_Loss: 0.033 | Alpha: 0.0008
Train Ep: 056/350 | Reward:    2.0 | MSE: 0.1917 | C_Loss: 0.006 | A_Loss: 0.032 | Alpha: 0.0008
Train Ep: 057/350 | Reward:    1.0 | MSE: 0.3384 | C_Loss: 0.005 | A_Loss: 0.031 | Alpha: 0.0008
Train Ep: 058/350 | Reward:    4.0 | MSE: 0.2867 | C_Loss: 0.006 | A_Loss: 0.031 | Alpha: 0.0007
Train Ep: 059/350 | Reward:   -6.0 | MSE: 0.3698 | C_Loss: 0.009 | A_Loss: 0.029 | Alpha: 0.0007
Train Ep: 060/350 | Reward: -172.0 | MSE: 0.2518 | C_Loss: 0.015 | A_Loss: 0.027 | Alpha: 0.0007
Train Ep: 061/350 | Reward: -226.0 | MSE: 0.5122 | C_Loss: 0.027 | A_Loss: 0.031 | Alpha: 0.0006
Train Ep: 062/350 | Reward:    6.0 | MSE: 0.3409 | C_Loss: 0.024 | A_Loss: 0.036 | Alpha: 0.0006
Train Ep: 063/350 | Reward:    0.0 | MSE: 0.2830 | C_Loss: 0.008 | A_Loss: 0.036 | Alpha: 0.0006
Train Ep: 064/350 | Reward:   -3.0 | MSE: 0.3613 | C_Loss: 0.001 | A_Loss: 0.035 | Alpha: 0.0006
Train Ep: 065/350 | Reward:    4.0 | MSE: 0.2863 | C_Loss: 0.001 | A_Loss: 0.035 | Alpha: 0.0005
Train Ep: 066/350 | Reward:   13.0 | MSE: 0.4175 | C_Loss: 0.001 | A_Loss: 0.034 | Alpha: 0.0005
Train Ep: 067/350 | Reward:    4.0 | MSE: 0.3206 | C_Loss: 0.001 | A_Loss: 0.032 | Alpha: 0.0005
Train Ep: 068/350 | Reward:    6.0 | MSE: 0.3214 | C_Loss: 0.001 | A_Loss: 0.031 | Alpha: 0.0005
Train Ep: 069/350 | Reward:   -7.0 | MSE: 0.2929 | C_Loss: 0.002 | A_Loss: 0.030 | Alpha: 0.0005
Train Ep: 070/350 | Reward:    8.0 | MSE: 0.3120 | C_Loss: 0.002 | A_Loss: 0.029 | Alpha: 0.0004
Train Ep: 071/350 | Reward:   13.0 | MSE: 0.2690 | C_Loss: 0.003 | A_Loss: 0.027 | Alpha: 0.0004
Train Ep: 072/350 | Reward:  -56.0 | MSE: 0.1719 | C_Loss: 0.007 | A_Loss: 0.026 | Alpha: 0.0004
Train Ep: 073/350 | Reward:   11.0 | MSE: 0.2134 | C_Loss: 0.009 | A_Loss: 0.026 | Alpha: 0.0004
Train Ep: 074/350 | Reward:  -47.0 | MSE: 0.2879 | C_Loss: 0.011 | A_Loss: 0.026 | Alpha: 0.0004
Train Ep: 075/350 | Reward:   15.0 | MSE: 0.3401 | C_Loss: 0.013 | A_Loss: 0.026 | Alpha: 0.0003
Train Ep: 076/350 | Reward:    7.0 | MSE: 0.3173 | C_Loss: 0.016 | A_Loss: 0.024 | Alpha: 0.0003
Train Ep: 077/350 | Reward:    7.0 | MSE: 0.5545 | C_Loss: 0.013 | A_Loss: 0.023 | Alpha: 0.0003
Train Ep: 078/350 | Reward:  -17.0 | MSE: 0.3033 | C_Loss: 0.010 | A_Loss: 0.022 | Alpha: 0.0003
Train Ep: 079/350 | Reward:   30.0 | MSE: 0.3742 | C_Loss: 0.007 | A_Loss: 0.022 | Alpha: 0.0003
Train Ep: 080/350 | Reward:    8.0 | MSE: 0.3594 | C_Loss: 0.007 | A_Loss: 0.020 | Alpha: 0.0003
Train Ep: 081/350 | Reward:   14.0 | MSE: 0.3926 | C_Loss: 0.008 | A_Loss: 0.019 | Alpha: 0.0003
Train Ep: 082/350 | Reward:    1.0 | MSE: 0.3937 | C_Loss: 0.009 | A_Loss: 0.018 | Alpha: 0.0002
Train Ep: 083/350 | Reward:  -14.0 | MSE: 0.2923 | C_Loss: 0.010 | A_Loss: 0.018 | Alpha: 0.0002
Train Ep: 084/350 | Reward:   -3.0 | MSE: 0.2362 | C_Loss: 0.012 | A_Loss: 0.017 | Alpha: 0.0002
Train Ep: 085/350 | Reward:  -90.0 | MSE: 0.3489 | C_Loss: 0.014 | A_Loss: 0.018 | Alpha: 0.0002
Train Ep: 086/350 | Reward:    1.0 | MSE: 0.2227 | C_Loss: 0.011 | A_Loss: 0.020 | Alpha: 0.0002
Train Ep: 087/350 | Reward:    1.0 | MSE: 0.2693 | C_Loss: 0.007 | A_Loss: 0.020 | Alpha: 0.0002
Train Ep: 088/350 | Reward:    4.0 | MSE: 0.4199 | C_Loss: 0.003 | A_Loss: 0.019 | Alpha: 0.0002
Train Ep: 089/350 | Reward:    4.0 | MSE: 0.2990 | C_Loss: 0.001 | A_Loss: 0.018 | Alpha: 0.0002
Train Ep: 090/350 | Reward:    5.0 | MSE: 0.3813 | C_Loss: 0.001 | A_Loss: 0.018 | Alpha: 0.0002
Train Ep: 091/350 | Reward:    5.0 | MSE: 0.3118 | C_Loss: 0.001 | A_Loss: 0.017 | Alpha: 0.0002
Train Ep: 092/350 | Reward:   15.0 | MSE: 0.3458 | C_Loss: 0.002 | A_Loss: 0.016 | Alpha: 0.0002
Train Ep: 093/350 | Reward:   12.0 | MSE: 0.3153 | C_Loss: 0.002 | A_Loss: 0.016 | Alpha: 0.0002
Train Ep: 094/350 | Reward:    3.0 | MSE: 0.2908 | C_Loss: 0.002 | A_Loss: 0.015 | Alpha: 0.0001
Train Ep: 095/350 | Reward:   11.0 | MSE: 0.3200 | C_Loss: 0.001 | A_Loss: 0.014 | Alpha: 0.0001
Train Ep: 096/350 | Reward:  -25.0 | MSE: 0.3434 | C_Loss: 0.003 | A_Loss: 0.013 | Alpha: 0.0001
Train Ep: 097/350 | Reward:   -8.0 | MSE: 0.3051 | C_Loss: 0.004 | A_Loss: 0.013 | Alpha: 0.0001
Train Ep: 098/350 | Reward:  -20.0 | MSE: 0.2511 | C_Loss: 0.009 | A_Loss: 0.014 | Alpha: 0.0001
Train Ep: 099/350 | Reward:  -11.0 | MSE: 0.3358 | C_Loss: 0.009 | A_Loss: 0.012 | Alpha: 0.0001
Train Ep: 100/350 | Reward:   14.0 | MSE: 0.3819 | C_Loss: 0.008 | A_Loss: 0.013 | Alpha: 0.0001
Train Ep: 101/350 | Reward:   29.0 | MSE: 0.3894 | C_Loss: 0.007 | A_Loss: 0.013 | Alpha: 0.0001
Train Ep: 102/350 | Reward:    0.0 | MSE: 0.4023 | C_Loss: 0.010 | A_Loss: 0.011 | Alpha: 0.0001
Train Ep: 103/350 | Reward:  -15.0 | MSE: 0.3972 | C_Loss: 0.011 | A_Loss: 0.009 | Alpha: 0.0001
Train Ep: 104/350 | Reward:   20.0 | MSE: 0.4047 | C_Loss: 0.012 | A_Loss: 0.011 | Alpha: 0.0001
Train Ep: 105/350 | Reward:   12.0 | MSE: 0.3192 | C_Loss: 0.007 | A_Loss: 0.011 | Alpha: 0.0001
Train Ep: 106/350 | Reward:   22.0 | MSE: 0.2442 | C_Loss: 0.004 | A_Loss: 0.010 | Alpha: 0.0001
Train Ep: 107/350 | Reward:    2.0 | MSE: 0.3004 | C_Loss: 0.003 | A_Loss: 0.010 | Alpha: 0.0001
Train Ep: 108/350 | Reward:   15.0 | MSE: 0.2907 | C_Loss: 0.003 | A_Loss: 0.009 | Alpha: 0.0001
Train Ep: 109/350 | Reward:   15.0 | MSE: 0.3424 | C_Loss: 0.006 | A_Loss: 0.008 | Alpha: 0.0001
Train Ep: 110/350 | Reward:   -7.0 | MSE: 0.2777 | C_Loss: 0.005 | A_Loss: 0.007 | Alpha: 0.0001
Train Ep: 111/350 | Reward:    1.0 | MSE: 0.2149 | C_Loss: 0.005 | A_Loss: 0.008 | Alpha: 0.0001
Train Ep: 112/350 | Reward:   -3.0 | MSE: 0.6038 | C_Loss: 0.005 | A_Loss: 0.009 | Alpha: 0.0001
Train Ep: 113/350 | Reward:   -8.0 | MSE: 0.4142 | C_Loss: 0.006 | A_Loss: 0.009 | Alpha: 0.0001
Train Ep: 114/350 | Reward:   42.0 | MSE: 0.3260 | C_Loss: 0.006 | A_Loss: 0.008 | Alpha: 0.0001
Train Ep: 115/350 | Reward:   27.0 | MSE: 0.2728 | C_Loss: 0.005 | A_Loss: 0.008 | Alpha: 0.0001
Train Ep: 116/350 | Reward:   15.0 | MSE: 0.2723 | C_Loss: 0.005 | A_Loss: 0.007 | Alpha: 0.0001
Train Ep: 117/350 | Reward:   -2.0 | MSE: 0.3065 | C_Loss: 0.004 | A_Loss: 0.006 | Alpha: 0.0001
Train Ep: 118/350 | Reward:   12.0 | MSE: 0.2410 | C_Loss: 0.005 | A_Loss: 0.005 | Alpha: 0.0000
Train Ep: 119/350 | Reward:   -3.0 | MSE: 0.2206 | C_Loss: 0.007 | A_Loss: 0.005 | Alpha: 0.0000
Train Ep: 120/350 | Reward:   15.0 | MSE: 0.2628 | C_Loss: 0.006 | A_Loss: 0.004 | Alpha: 0.0000
Train Ep: 121/350 | Reward:   22.0 | MSE: 0.3463 | C_Loss: 0.004 | A_Loss: 0.004 | Alpha: 0.0000
Train Ep: 122/350 | Reward:   10.0 | MSE: 0.3047 | C_Loss: 0.002 | A_Loss: 0.003 | Alpha: 0.0000
Train Ep: 123/350 | Reward:   12.0 | MSE: 0.2563 | C_Loss: 0.003 | A_Loss: 0.002 | Alpha: 0.0000
Train Ep: 124/350 | Reward:   18.0 | MSE: 0.2447 | C_Loss: 0.003 | A_Loss: 0.002 | Alpha: 0.0000
Train Ep: 125/350 | Reward:   -8.0 | MSE: 0.3286 | C_Loss: 0.004 | A_Loss: 0.001 | Alpha: 0.0000
Train Ep: 126/350 | Reward:   13.0 | MSE: 0.2258 | C_Loss: 0.003 | A_Loss: 0.001 | Alpha: 0.0000
Train Ep: 127/350 | Reward:   11.0 | MSE: 0.3379 | C_Loss: 0.004 | A_Loss: 0.001 | Alpha: 0.0000
Train Ep: 128/350 | Reward:  -33.0 | MSE: 0.1840 | C_Loss: 0.006 | A_Loss: 0.001 | Alpha: 0.0000
Train Ep: 129/350 | Reward:    0.0 | MSE: 0.2362 | C_Loss: 0.008 | A_Loss: 0.001 | Alpha: 0.0000
Train Ep: 130/350 | Reward:    0.0 | MSE: 0.3170 | C_Loss: 0.004 | A_Loss: 0.002 | Alpha: 0.0000
Train Ep: 131/350 | Reward:    1.0 | MSE: 0.3433 | C_Loss: 0.000 | A_Loss: 0.002 | Alpha: 0.0000
Train Ep: 132/350 | Reward:    3.0 | MSE: 0.2519 | C_Loss: 0.000 | A_Loss: 0.002 | Alpha: 0.0000
Train Ep: 133/350 | Reward:    1.0 | MSE: 0.3007 | C_Loss: 0.000 | A_Loss: 0.002 | Alpha: 0.0000
Train Ep: 134/350 | Reward:   -1.0 | MSE: 0.2707 | C_Loss: 0.000 | A_Loss: 0.002 | Alpha: 0.0000
Train Ep: 135/350 | Reward:    0.0 | MSE: 0.3129 | C_Loss: 0.000 | A_Loss: 0.002 | Alpha: 0.0000
Train Ep: 136/350 | Reward:   -1.0 | MSE: 0.3213 | C_Loss: 0.000 | A_Loss: 0.002 | Alpha: 0.0000
Train Ep: 137/350 | Reward:    0.0 | MSE: 0.2002 | C_Loss: 0.000 | A_Loss: 0.002 | Alpha: 0.0000
Train Ep: 138/350 | Reward:    0.0 | MSE: 0.3417 | C_Loss: 0.000 | A_Loss: 0.002 | Alpha: 0.0000
Train Ep: 139/350 | Reward:    0.0 | MSE: 0.3970 | C_Loss: 0.000 | A_Loss: 0.002 | Alpha: 0.0000
Train Ep: 140/350 | Reward:    1.0 | MSE: 0.3191 | C_Loss: 0.000 | A_Loss: 0.002 | Alpha: 0.0000
Train Ep: 141/350 | Reward:    0.0 | MSE: 0.4151 | C_Loss: 0.000 | A_Loss: 0.002 | Alpha: 0.0000
Train Ep: 142/350 | Reward:   -7.0 | MSE: 0.2475 | C_Loss: 0.000 | A_Loss: 0.002 | Alpha: 0.0000
Train Ep: 143/350 | Reward:    2.0 | MSE: 0.1727 | C_Loss: 0.001 | A_Loss: 0.003 | Alpha: 0.0000
Train Ep: 144/350 | Reward:    1.0 | MSE: 0.3280 | C_Loss: 0.000 | A_Loss: 0.003 | Alpha: 0.0000
Train Ep: 145/350 | Reward:    1.0 | MSE: 0.2755 | C_Loss: 0.000 | A_Loss: 0.003 | Alpha: 0.0000
Train Ep: 146/350 | Reward:   -7.0 | MSE: 0.4154 | C_Loss: 0.000 | A_Loss: 0.003 | Alpha: 0.0000
Train Ep: 147/350 | Reward:   -2.0 | MSE: 0.3610 | C_Loss: 0.001 | A_Loss: 0.004 | Alpha: 0.0000
Train Ep: 148/350 | Reward:    1.0 | MSE: 0.2384 | C_Loss: 0.000 | A_Loss: 0.004 | Alpha: 0.0000
Train Ep: 149/350 | Reward:    0.0 | MSE: 0.4174 | C_Loss: 0.000 | A_Loss: 0.004 | Alpha: 0.0000
Train Ep: 150/350 | Reward:    1.0 | MSE: 0.2811 | C_Loss: 0.000 | A_Loss: 0.004 | Alpha: 0.0000
Train Ep: 151/350 | Reward:    0.0 | MSE: 0.3013 | C_Loss: 0.000 | A_Loss: 0.004 | Alpha: 0.0000
Train Ep: 152/350 | Reward:    0.0 | MSE: 0.2836 | C_Loss: 0.000 | A_Loss: 0.004 | Alpha: 0.0000
Train Ep: 153/350 | Reward:    0.0 | MSE: 0.3531 | C_Loss: 0.000 | A_Loss: 0.004 | Alpha: 0.0000
Train Ep: 154/350 | Reward:    0.0 | MSE: 0.4611 | C_Loss: 0.000 | A_Loss: 0.004 | Alpha: 0.0000
Train Ep: 155/350 | Reward:    0.0 | MSE: 0.3037 | C_Loss: 0.000 | A_Loss: 0.003 | Alpha: 0.0000
Train Ep: 156/350 | Reward:    0.0 | MSE: 0.2632 | C_Loss: 0.000 | A_Loss: 0.003 | Alpha: 0.0000
Train Ep: 157/350 | Reward:    0.0 | MSE: 0.4172 | C_Loss: 0.000 | A_Loss: 0.003 | Alpha: 0.0000
Train Ep: 158/350 | Reward:   -1.0 | MSE: 0.2914 | C_Loss: 0.000 | A_Loss: 0.003 | Alpha: 0.0000
Train Ep: 159/350 | Reward:    0.0 | MSE: 0.2804 | C_Loss: 0.000 | A_Loss: 0.003 | Alpha: 0.0000
Train Ep: 160/350 | Reward:    1.0 | MSE: 0.3400 | C_Loss: 0.000 | A_Loss: 0.003 | Alpha: 0.0000
Train Ep: 161/350 | Reward:    0.0 | MSE: 0.2561 | C_Loss: 0.000 | A_Loss: 0.003 | Alpha: 0.0000
Train Ep: 162/350 | Reward:   16.0 | MSE: 0.2753 | C_Loss: 0.000 | A_Loss: 0.003 | Alpha: 0.0000
Train Ep: 163/350 | Reward:   17.0 | MSE: 0.3320 | C_Loss: 0.004 | A_Loss: 0.002 | Alpha: 0.0000
Train Ep: 164/350 | Reward:   28.0 | MSE: 0.4670 | C_Loss: 0.011 | A_Loss: 0.000 | Alpha: 0.0000
Train Ep: 165/350 | Reward:   25.0 | MSE: 0.3614 | C_Loss: 0.013 | A_Loss: -0.001 | Alpha: 0.0000
Train Ep: 166/350 | Reward:   80.0 | MSE: 0.3007 | C_Loss: 0.012 | A_Loss: -0.003 | Alpha: 0.0000
Train Ep: 167/350 | Reward:   66.0 | MSE: 0.4349 | C_Loss: 0.017 | A_Loss: -0.007 | Alpha: 0.0000
Train Ep: 168/350 | Reward:   46.0 | MSE: 0.4492 | C_Loss: 0.016 | A_Loss: -0.011 | Alpha: 0.0000
Train Ep: 169/350 | Reward:   75.0 | MSE: 0.3371 | C_Loss: 0.010 | A_Loss: -0.014 | Alpha: 0.0000
Train Ep: 170/350 | Reward:  110.0 | MSE: 0.2881 | C_Loss: 0.011 | A_Loss: -0.015 | Alpha: 0.0000
  [!] Reward crossed 100! Unlocking Validation phase for the rest of training.
  [!] Running Isolated Validation (Pure CMA vs GNN)...
  -> Val Results: Pure Baseline Errors: 5259 | GNN Errors: 5033
  -> Relative Improvement: 4.297%
  *** New Best Model! Net Score improved from -inf to 0.04297394942004183 ***
[*] Models successfully saved to models/sac_gnn_51_best.pth
Train Ep: 171/350 | Reward:   76.0 | MSE: 0.2868 | C_Loss: 0.013 | A_Loss: -0.018 | Alpha: 0.0000
Train Ep: 172/350 | Reward:   45.0 | MSE: 0.2391 | C_Loss: 0.010 | A_Loss: -0.021 | Alpha: 0.0000
Train Ep: 173/350 | Reward:   57.0 | MSE: 0.3437 | C_Loss: 0.005 | A_Loss: -0.023 | Alpha: 0.0000
Train Ep: 174/350 | Reward:   14.0 | MSE: 0.2331 | C_Loss: 0.005 | A_Loss: -0.023 | Alpha: 0.0000
Train Ep: 175/350 | Reward:   24.0 | MSE: 0.3857 | C_Loss: 0.002 | A_Loss: -0.023 | Alpha: 0.0000
  [!] Running Isolated Validation (Pure CMA vs GNN)...
  -> Val Results: Pure Baseline Errors: 5259 | GNN Errors: 5132
  -> Relative Improvement: 2.415%
Train Ep: 176/350 | Reward:   32.0 | MSE: 0.2715 | C_Loss: 0.003 | A_Loss: -0.023 | Alpha: 0.0000
Train Ep: 177/350 | Reward:   25.0 | MSE: 0.2235 | C_Loss: 0.008 | A_Loss: -0.024 | Alpha: 0.0000
Train Ep: 178/350 | Reward:    7.0 | MSE: 0.5400 | C_Loss: 0.016 | A_Loss: -0.025 | Alpha: 0.0000
Train Ep: 179/350 | Reward:   18.0 | MSE: 0.2964 | C_Loss: 0.020 | A_Loss: -0.025 | Alpha: 0.0000
Train Ep: 180/350 | Reward:   28.0 | MSE: 0.4048 | C_Loss: 0.018 | A_Loss: -0.023 | Alpha: 0.0000
  [!] Running Isolated Validation (Pure CMA vs GNN)...
  -> Val Results: Pure Baseline Errors: 5259 | GNN Errors: 5232
  -> Relative Improvement: 0.513%
Train Ep: 181/350 | Reward:   -8.0 | MSE: 0.2393 | C_Loss: 0.009 | A_Loss: -0.024 | Alpha: 0.0000
Train Ep: 182/350 | Reward:   26.0 | MSE: 0.2960 | C_Loss: 0.008 | A_Loss: -0.024 | Alpha: 0.0000
Train Ep: 183/350 | Reward:   51.0 | MSE: 0.2484 | C_Loss: 0.008 | A_Loss: -0.024 | Alpha: 0.0000
Train Ep: 184/350 | Reward:   51.0 | MSE: 0.2766 | C_Loss: 0.006 | A_Loss: -0.025 | Alpha: 0.0000
Train Ep: 185/350 | Reward:   33.0 | MSE: 0.3546 | C_Loss: 0.006 | A_Loss: -0.026 | Alpha: 0.0000
  [!] Running Isolated Validation (Pure CMA vs GNN)...
  -> Val Results: Pure Baseline Errors: 5259 | GNN Errors: 5238
  -> Relative Improvement: 0.399%
Train Ep: 186/350 | Reward:    7.0 | MSE: 0.3104 | C_Loss: 0.004 | A_Loss: -0.027 | Alpha: 0.0000
Train Ep: 187/350 | Reward:   26.0 | MSE: 0.2580 | C_Loss: 0.001 | A_Loss: -0.027 | Alpha: 0.0000
Train Ep: 188/350 | Reward:   35.0 | MSE: 0.2554 | C_Loss: 0.003 | A_Loss: -0.026 | Alpha: 0.0000
Train Ep: 189/350 | Reward:   48.0 | MSE: 0.1904 | C_Loss: 0.004 | A_Loss: -0.026 | Alpha: 0.0000
